,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,3783788000,2394082000,2366774000,4015344000,5098575000,3086194000,2773471000,4239413000,5048535000,3391967000,3134637000,5076995000,5330438000,3929165000,3653520000,5518925000,6378894000,3874694000,3421517000,5656422000,6632831000,4129085000,3881657000,6637588000,7045008000,4478354000,4507778000,6972860000,8947000000,5817000000,5300000000,8666000000,10255000000,6485000000,6203000000,9101000000,9535000000,6846000000,6436000000,11487000000,12495000000,7895000000,6305000000,9769000000,10980000000,6369000000,5701000000,10146000000,11652000000,7165000000,6075000000,10965000000,13247000000,7639000000
IncomeRevenues_yy,,,,,34.75,28.91,17.18,5.58,-0.98,9.91,13.02,19.76,5.58,15.84,16.55,8.70,19.67,-1.39,-6.35,2.49,3.98,6.57,13.45,17.35,6.21,8.46,16.13,5.05,27.00,29.89,17.57,24.28,14.62,11.48,17.04,5.02,-7.02,5.57,3.76,26.22,31.04,15.32,-2.04,-14.96,-12.12,-19.33,-9.58,3.86,6.12,12.50,6.56,8.07,13.69,6.62
IncomeRevenues_sy,,,,,50.62,32.49,19.08,5.97,-3.20,1.98,6.04,19.76,32.86,36.23,33.55,-1.85,-20.88,-21.18,-16.20,4.89,25.38,35.37,19.13,28.78,30.00,24.59,25.59,28.48,23.61,16.32,11.57,14.26,-6.48,3.31,7.04,0.26,-9.58,3.54,-6.94,-14.56,-17.10,-11.29,-17.94,-17.15,-21.13,-21.88,-9.87,7.86,38.21,9.08,7.24,8.00,3.35,28.40
IncomeRevenues_qq,,-36.73,-1.14,69.65,26.98,-39.47,-10.13,52.86,19.09,-32.81,-7.59,61.96,4.99,-26.29,-7.02,51.06,15.58,-39.26,-11.70,65.32,17.26,-37.75,-5.99,71.00,6.14,-36.43,0.66,54.69,28.31,-34.98,-8.89,63.51,18.34,-36.76,-4.35,46.72,4.77,-28.20,-5.99,78.48,8.78,-36.81,-20.14,54.94,12.40,-41.99,-10.49,77.97,14.84,-38.51,-15.21,80.49,20.81,-42.33
IncomeRevenues_sq,,18.82,17.72,10.91,1.19,2.24,10.34,-11.87,-15.69,15.33,11.48,12.76,-4.26,7.56,4.84,-14.75,-19.09,-2.52,22.69,-2.60,-2.05,20.79,11.80,6.18,3.40,7.67,11.94,7.31,12.94,-0.87,4.29,-2.06,-4.88,-6.00,10.84,-4.68,-14.88,13.55,-0.64,-12.79,-19.91,0.63,-7.47,-11.45,-23.30,22.82,-2.76,10.56,-10.34,-19.18,4.49,12.11,-6.04,19.07
IncomeCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
