,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,2854000,2725000,2734000,2819000,2868000,2848000,4417000,5034000,4787000,5032000,5215000,6140000,5964000,6291000,6436000,7884000,9813000,4681000,4846000,4822000,4872000,5131000,6252000,6207000,5858000,9544000,15522000,24726000,15267000,15524000,18190000,28064000,20549000,62324000,23479000,25046000,20533000,31621000,20046000,34028000,33712000,45920000,21909000,39367000,56533000,59821000,50196000,43728000,35833000,56009000,62239000,44492000,54820000,56038000
IncomeRevenues_yy,,,,,0.49,4.51,61.56,78.57,66.91,76.69,18.07,21.97,24.59,25.02,23.41,28.40,64.54,-25.59,-24.70,-38.84,-50.35,9.61,29.01,28.72,20.24,86.01,148.27,298.36,160.62,62.66,17.19,13.50,34.60,301.47,29.08,-10.75,-0.08,-49.26,-14.62,35.86,64.18,45.22,9.29,15.69,67.69,30.27,129.11,11.08,-36.62,-6.37,23.99,1.75,52.99,0.05
IncomeRevenues_sy,,,,,6.10,100.00,29.92,100.00,66.32,-18.41,39.22,50.11,18.90,13.07,-5.19,-9.98,13.49,1.98,-26.14,-25.70,-8.88,-15.47,36.00,28.32,0.53,53.64,28.58,17.55,49.73,11.46,9.48,-10.04,-12.56,-11.06,9.47,23.04,14.48,12.83,-8.66,2.50,-3.60,-7.40,-11.22,-5.23,7.40,5.40,18.56,-10.16,4.23,1.53,5.79,3.54,7.07,0.05
IncomeRevenues_qq,,-4.52,0.33,3.11,1.74,-0.70,55.09,13.97,-4.91,5.12,3.64,17.74,-2.87,5.48,2.30,22.50,24.47,-52.30,3.52,-0.50,1.04,5.32,21.85,-0.72,-5.62,62.92,62.64,59.30,-38.26,1.68,17.17,54.28,-26.78,203.29,-62.33,6.67,-18.02,54.00,-36.61,69.75,-0.93,36.21,-52.29,79.68,43.61,5.82,-16.09,-12.89,-18.05,56.31,11.12,-28.51,23.21,2.22
IncomeRevenues_sq,,-3.30,41.83,-8.06,10.05,6.76,-5.56,97.14,-28.10,13.43,0.63,17.74,-8.06,13.25,-10.87,1.99,-9.10,-2.31,-18.73,3.65,9.24,3.08,8.52,-0.23,-5.62,4.22,2.46,21.40,-4.22,0.58,-2.52,1.31,-8.15,10.67,1.60,-1.20,3.98,12.21,-13.93,3.84,-2.50,2.13,-3.20,18.32,-16.66,5.82,5.51,-0.82,-3.61,0.09,-4.50,-1.02,3.26,-3.32
IncomeCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
