,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,95571000,78521000,100708000,258434000,102739000,114072000,139371000,141505000,209761000,292076000,315502000,465060000,414604000,753278000,751462000,867236000,710025000,707326000,697247000,935654000,690600000,761800000,739400000,1045900000,1196900000,1143300000,1183200000,1436600000,1273800000,1393000000,1328100000,1534200000,1345200000,1365200000,1368900000,1700700000,1413900000,1499100000,1486300000,1832600000,1592000000,1713100000,1755100000,2196000000,1844400000,1926200000,1902300000,2259100000,2068300000,2093700000,1241500000,2427000000,2149000000,2310900000
IncomeCostOfSales,78823000,59836000,66545000,231743000,77129000,84279000,106876000,112953000,140159000,208881000,203575000,295766000,253982000,513533000,488141000,554412000,472463000,447801000,450773000,636130000,453600000,505600000,474300000,740200000,838600000,799400000,855900000,1066700000,922400000,1024700000,960900000,1143700000,985000000,1012700000,1020200000,1335200000,1063100000,1141700000,1110800000,1396500000,1203300000,1298800000,1314900000,1690100000,1402300000,1481300000,1433000000,1748900000,1619600000,1667700000,949900000,1921500000,1711700000,1797800000
IncomeDistributionExpenses,2503000,2559000,2608000,5040000,4956000,3751000,3472000,3343000,13801000,19603000,20270000,34401000,39193000,48412000,49171000,66160000,54391000,49555000,49178000,67669000,53000000,55600000,47500000,65700000,85700000,90700000,77500000,95200000,87500000,104200000,93100000,114500000,90000000,87000000,92400000,84100000,85900000,94700000,95400000,117800000,100500000,112900000,111300000,126800000,113400000,117800000,118100000,131500000,126000000,122200000,70500000,128100000,118400000,130700000
IncomeAdministrativExpenses,9064000,9977000,11039000,11089000,11193000,20751000,9116000,11593000,19818000,24595000,26934000,42936000,42697000,70804000,74550000,88624000,70738000,74957000,65752000,90843000,64300000,68500000,64700000,85500000,92500000,94900000,90500000,122200000,97700000,104800000,108000000,123800000,103500000,106500000,108000000,139000000,119500000,110200000,118300000,129100000,120400000,127000000,129400000,166900000,140500000,153900000,146700000,179800000,152800000,158200000,102000000,211900000,147800000,176600000
IncomeGrossProfit,5181000,6149000,20516000,10562000,9461000,5291000,19907000,13616000,35983000,38997000,64723000,91957000,78732000,120529000,139600000,158040000,112433000,135013000,131544000,141012000,119700000,132100000,152900000,154500000,180100000,158300000,159300000,152500000,166200000,159300000,166100000,152200000,166700000,159000000,148300000,142400000,145400000,152500000,161800000,189200000,167800000,174400000,199500000,212200000,188200000,173200000,204500000,198900000,169900000,145600000,119100000,165500000,171100000,205800000
IncomeOtherOperatingIncome,220000,12267000,281000,-1184000,443000,280000,51000,489000,1225000,2572000,2156000,3633000,1356000,3999000,1733000,7065000,3773000,6529000,9294000,9418000,4600000,2700000,500000,17400000,4100000,8200000,-5600000,10300000,6600000,10100000,-2800000,4600000,2100000,8000000,7700000,8200000,5800000,9800000,9200000,7400000,7800000,9900000,9200000,11400000,8700000,16400000,9100000,27000000,7400000,9900000,13300000,11100000,8600000,8100000
IncomeOtherOperatingCosts,185000,324000,173000,1462000,149000,364000,3230000,597000,476000,781000,1477000,1961000,860000,4110000,1991000,9827000,1646000,3668000,1768000,16424000,2900000,2400000,18300000,2600000,6400000,22600000,2300000,5500000,2300000,400000,1300000,12300000,5700000,24600000,6400000,11800000,7100000,19100000,11300000,15700000,8000000,12500000,11300000,13500000,8900000,22900000,12100000,11500000,15200000,18200000,12400000,10100000,5216000,18092000
IncomeEBIT,20624000,7916000,9755000,5207000,16728000,13508000,36732000,40788000,65402000,93629000,79228000,120418000,139342000,155278000,114560000,137874000,139070000,134006000,121400000,132400000,158700000,153600000,181600000,160100000,162700000,140200000,170500000,163900000,161000000,156400000,167500000,154700000,150300000,126000000,144800000,150500000,163900000,177500000,164300000,168600000,200700000,211100000,185600000,176100000,204700000,203000000,165200000,144000000,117200000,158400000,167300000,203800000,4780000,20918000
IncomeFinanceIncome,19380000,15098000,11815000,10797000,12545000,43910000,11908000,14524000,13875000,24608000,20226000,88029000,63098000,57577000,53092000,-7486000,12057000,21397000,37100000,7000000,12800000,-1300000,15300000,12500000,65000000,64300000,34300000,13800000,24300000,15800000,10200000,10100000,1600000,14500000,36000000,7400000,15600000,23300000,21700000,-2600000,15600000,46500000,8900000,6000000,9400000,24500000,14600000,14900000,362300000,116800000,16100000,38400000,5385000,21972000
IncomeFinanceCosts,23954000,8281000,12594000,10331000,11514000,26290000,13674000,9436000,13934000,44113000,24233000,62154000,79347000,67193000,62498000,5773000,6240000,17271000,25700000,32900000,11300000,57700000,16100000,16700000,32400000,22300000,19700000,9800000,32500000,13400000,21900000,16300000,10200000,29100000,16700000,15100000,17300000,21800000,22900000,21600000,18700000,22600000,32300000,8100000,29400000,28500000,53600000,41200000,72600000,149500000,22200000,44900000,,
