,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,5253000,5173000,4167000,5409000,3544000,5560000,4758000,7534000,8321000,9621000,10349000,7023000,8315000,8802000,11497000,18414000,10451000,13770000,17371000,14435000,6584000,15503000,9312000,12209000,5738000,8240000,7587000,15338000,8897000,15512000,10396000,18521000,7638000,13797000,13232000,20935000,3233000,8064000,13212000,15603000,5945000,6587000,10360000,15372000,7627000,7404000,9501000,16979000,7104000,7429000,3802000,14606000,5415000,13553000
IncomeRevenues_yy,,,,,-32.53,7.48,14.18,39.29,134.79,73.04,117.51,-6.78,-0.07,-8.51,11.09,162.20,25.69,56.44,51.09,-21.61,-37.00,12.59,-46.39,-15.42,-12.85,-46.85,-18.52,25.63,55.05,88.25,37.02,20.75,-14.15,-11.06,27.28,13.03,-57.67,-41.55,-0.15,-25.47,83.88,-18.32,-21.59,-1.48,28.29,12.40,-8.29,10.45,-6.86,0.34,-59.98,-13.98,-23.78,82.43
IncomeRevenues_sy,,,,,-12.56,12.49,26.27,39.29,99.18,59.27,24.08,21.85,31.14,28.64,38.89,24.09,-2.54,-2.44,-10.22,-2.49,-4.94,9.33,8.06,22.88,27.45,27.06,26.64,15.12,16.99,-10.02,-14.81,-21.21,-21.66,-21.97,-13.92,-3.16,10.76,7.65,1.74,8.59,17.20,-0.54,-1.86,-2.84,-5.98,-3.72,-3.44,-1.66,-0.16,2.50,4.28,9.21,3.50,8.48
IncomeRevenues_qq,,-1.52,-19.45,29.81,-34.48,56.88,-14.42,58.34,10.45,15.62,7.57,-32.14,18.40,5.86,30.62,60.16,-43.24,31.76,26.15,-16.90,-54.39,135.46,-39.93,31.11,-53.00,43.60,-7.92,102.16,-41.99,74.35,-32.98,78.16,-58.76,80.64,-4.10,58.21,-84.56,149.43,63.84,18.10,-61.90,10.80,57.28,48.38,-50.38,-2.92,28.32,78.71,-58.16,4.57,-48.82,284.17,-62.93,150.29
IncomeRevenues_sq,,29.37,5.73,9.88,-38.46,43.69,26.67,21.56,-11.49,15.13,5.80,6.66,-10.26,24.40,6.16,2.08,-36.94,25.84,2.04,8.11,-38.04,46.49,15.96,17.46,-32.04,42.04,8.80,5.34,-43.67,23.02,-3.32,-5.52,-40.86,14.18,15.76,7.45,-26.57,33.37,3.46,12.08,-28.29,24.90,5.36,5.67,-32.50,15.91,10.40,8.95,-27.56,21.49,9.09,8.03,-30.65,18.03
IncomeCostOfSales,4035000,4274000,3225000,3951000,3189000,4427000,3629000,6889000,6670000,7754000,8221000,7149000,6648000,7763000,9180000,15097000,8785000,11407000,14904000,11639000,5216000,13627000,7590000,9620000,5261000,7231000,6097000,12612000,7684000,13794000,8893000,16695000,6861000,12272000,11707000,18145000,2213000,6496000,11797000,13311000,5211000,5065000,8913000,13714000,6573000,6179000,8480000,15450000,5976000,6407000,3019000,13254000,4616000,12198000
IncomeCostOfSales_yy,,,,,-20.97,3.58,12.53,74.36,109.16,75.15,126.54,3.77,-0.33,0.12,11.67,111.18,32.15,46.94,62.35,-22.91,-40.63,19.46,-49.07,-17.35,0.86,-46.94,-19.67,31.10,46.06,90.76,45.86,32.37,-10.71,-11.03,31.64,8.69,-67.75,-47.07,0.77,-26.64,135.47,-22.03,-24.45,3.03,26.14,21.99,-4.86,12.66,-9.08,3.69,-64.40,-14.21,-22.76,90.39
IncomeCostOfSales_sy,,,,,-11.02,14.98,26.77,38.28,94.54,63.64,27.52,31.43,38.17,29.56,34.69,11.58,-8.50,-12.49,-15.87,-5.51,2.24,17.01,10.37,22.08,43.05,35.68,28.16,23.33,24.38,-0.85,-9.95,-14.47,-21.23,-31.38,-13.25,-11.25,3.78,2.41,3.31,12.99,13.00,2.09,-5.86,-9.81,-7.94,-5.02,-5.54,2.68,2.38,4.93,4.75,2.61,6.89,15.93
IncomeCostOfSales_qq,,5.92,-24.54,22.51,-19.29,38.82,-18.03,89.83,-3.18,16.25,6.02,-13.04,-7.01,16.77,18.25,64.46,-41.81,29.85,30.66,-21.91,-55.19,161.25,-44.30,26.75,-45.31,37.45,-15.68,106.86,-39.07,79.52,-35.53,87.73,-58.90,78.87,-4.60,54.99,-87.80,193.54,81.60,12.83,-60.85,-2.80,75.97,53.87,-52.07,-5.99,37.24,82.19,-61.32,7.21,-52.88,339.02,-65.17,164.25
IncomeCostOfSales_sq,,23.45,11.71,12.22,-41.23,38.82,19.76,26.14,-12.59,16.35,4.74,10.29,-16.96,23.95,6.49,-2.84,-35.78,29.55,7.54,7.17,-40.09,44.61,14.00,13.82,-34.84,37.45,7.92,9.77,-39.07,25.49,-3.56,0.69,-49.55,22.30,12.95,6.81,-27.36,25.34,6.15,11.20,-31.32,29.40,9.58,6.04,-37.65,21.10,11.14,22.70,-30.51,14.81,8.23,15.22,-33.23,25.66
