,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,44397000,51024000,50063000,47348000,32102000,42395000,48429000,63595000,49584000,55910000,53295000,55990000,53135000,80960000,99801000,81998000,64379000,83271000,84024000,84886000,48980000,68075000,79219000,89897000,65276000,81761000,89739000,165795000,91619000,94252000,120318000,124462000,79137000,90264000,117483000,128619000,93625000,125686000,175975000,170718000,115866000,114736000,138733000,121749000,69954000,80625000,90588000,116686000,88813000,89552000,100575000,129425000,132072000,119347000
IncomeRevenues_yy,,,,,-27.69,-16.91,-3.26,34.31,54.46,31.88,10.05,-11.96,7.16,44.80,87.26,46.45,21.16,2.85,-15.81,3.52,-23.92,-18.25,-5.72,5.90,33.27,20.10,13.28,84.43,40.36,15.28,34.08,-24.93,-13.62,-4.23,-2.36,3.34,18.31,39.24,49.79,32.73,23.76,-8.71,-21.16,-28.68,-39.63,-29.73,-34.70,-4.16,26.96,11.07,11.02,10.92,48.71,33.27
IncomeRevenues_sy,,,,,-12.56,12.49,26.27,39.29,99.18,59.27,24.08,21.85,31.14,28.64,38.89,24.09,-2.54,-2.44,-10.22,-2.49,-4.94,9.33,8.06,22.88,27.45,27.06,26.64,15.12,16.99,-10.02,-14.81,-21.21,-21.66,-21.97,-13.92,-3.16,10.76,7.65,1.74,8.59,17.20,-0.54,-1.86,-2.84,-5.98,-3.72,-3.44,-1.66,-0.16,2.50,4.28,9.21,3.50,8.48
IncomeRevenues_qq,,14.93,-1.88,-5.42,-32.20,32.06,14.23,31.32,-22.03,12.76,-4.68,5.06,-5.10,52.37,23.27,-17.84,-21.49,29.34,0.90,1.03,-42.30,38.99,16.37,13.48,-27.39,25.25,9.76,84.75,-44.74,2.87,27.66,3.44,-36.42,14.06,30.15,9.48,-27.21,34.24,40.01,-2.99,-32.13,-0.98,20.91,-12.24,-42.54,15.25,12.36,28.81,-23.89,0.83,12.31,28.68,2.05,-9.64
IncomeRevenues_sq,,29.37,5.73,9.88,-38.46,43.69,26.67,21.56,-11.49,15.13,5.80,6.66,-10.26,24.40,6.16,2.08,-36.94,25.84,2.04,8.11,-38.04,46.49,15.96,17.46,-32.04,42.04,8.80,5.34,-43.67,23.02,-3.32,-5.52,-40.86,14.18,15.76,7.45,-26.57,33.37,3.46,12.08,-28.29,24.90,5.36,5.67,-32.50,15.91,10.40,8.95,-27.56,21.49,9.09,8.03,-30.65,18.03
IncomeCostOfSales,39979000,46744000,46277000,44370000,29437000,38767000,44183000,59655000,45551000,51241000,48011000,51231000,47620000,70072000,77822000,68861000,53348000,69696000,70685000,72953000,40242000,58195000,65231000,79413000,58870000,73327000,82380000,138180000,81110000,84301000,110778000,105898000,70326000,78146000,104357000,113922000,85750000,112762000,161061000,156087000,104788000,109308000,126951000,115286000,60654000,70101000,80691000,108760000,76639000,79573000,88951000,117845000,110927000,102337000
IncomeCostOfSales_yy,,,,,-26.37,-17.07,-4.52,34.45,54.74,32.18,8.66,-14.12,4.54,36.75,62.09,34.41,12.03,-0.54,-9.17,5.94,-24.57,-16.50,-7.72,8.86,46.29,26.00,26.29,74.00,37.78,14.97,34.47,-23.36,-13.30,-7.30,-5.80,7.58,21.93,44.30,54.34,37.01,22.20,-3.06,-21.18,-26.14,-42.12,-35.87,-36.44,-5.66,26.35,13.51,10.24,8.35,44.74,28.61
IncomeCostOfSales_sy,,,,,-11.02,14.98,26.77,38.28,94.54,63.64,27.52,31.43,38.17,29.56,34.69,11.58,-8.50,-12.49,-15.87,-5.51,2.24,17.01,10.37,22.08,43.05,35.68,28.16,23.33,24.38,-0.85,-9.95,-14.47,-21.23,-31.38,-13.25,-11.25,3.78,2.41,3.31,12.99,13.00,2.09,-5.86,-9.81,-7.94,-5.02,-5.54,2.68,2.38,4.93,4.75,2.61,6.89,15.93
IncomeCostOfSales_qq,,16.92,-1.00,-4.12,-33.66,31.69,13.97,35.02,-23.64,12.49,-6.30,6.71,-7.05,47.15,11.06,-11.51,-22.53,30.64,1.42,3.21,-44.84,44.61,12.09,21.74,-25.87,24.56,12.35,67.73,-41.30,3.93,31.41,-4.41,-33.59,11.12,33.54,9.17,-24.73,31.50,42.83,-3.09,-32.87,4.31,16.14,-9.19,-47.39,15.58,15.11,34.79,-29.53,3.83,11.79,32.48,-5.87,-7.74
IncomeCostOfSales_sq,,23.45,11.71,12.22,-41.23,38.82,19.76,26.14,-12.59,16.35,4.74,10.29,-16.96,23.95,6.49,-2.84,-35.78,29.55,7.54,7.17,-40.09,44.61,14.00,13.82,-34.84,37.45,7.92,9.77,-39.07,25.49,-3.56,0.69,-49.55,22.30,12.95,6.81,-27.36,25.34,6.15,11.20,-31.32,29.40,9.58,6.04,-37.65,21.10,11.14,22.70,-30.51,14.81,8.23,15.22,-33.23,25.66
IncomeDistributionExpenses,33000,31000,37000,35000,34000,38000,57000,54000,57000,47000,368000,691000,462000,332000,456000,372000,291000,255000,349000,452000,477000,206000,643000,604000,419000,647000,941000,1017000,1058000,2385000,-270000,1590000,1295000,3221000,2123000,2964000,2044000,3211000,2722000,6421000,2493000,2937000,2885000,2498000,3122000,2856000,3039000,2096000,3360000,3251000,2388000,3205000,3266000,2976000
IncomeDistributionExpenses_yy,,,,,3.03,22.58,54.05,54.29,67.65,23.68,545.61,1179.63,710.53,606.38,23.91,-46.16,-37.01,-23.19,-23.46,21.51,63.92,-19.22,84.24,33.63,-12.16,214.08,46.35,68.38,152.51,268.62,-128.69,56.34,22.40,35.05,886.30,86.42,57.84,-0.31,28.21,116.63,21.97,-8.53,5.99,-61.10,25.23,-2.76,5.34,-16.09,7.61,13.84,-21.41,52.91,-2.79,-8.47
IncomeDistributionExpenses_sy,,,,,-1.66,16.04,14.71,-15.47,28.08,-2.80,5.86,18.37,6.28,14.80,20.71,14.54,0.06,-3.68,-2.70,16.38,15.36,1.03,18.56,25.93,10.25,29.20,22.39,26.62,7.82,12.08,-11.21,-10.26,-5.17,-7.11,-16.54,-20.60,-7.07,-0.31,5.18,-5.34,8.26,-0.86,5.00,10.34,12.87,-2.48,8.47,5.08,2.76,8.69,2.18,1.34,-2.79,5.08
IncomeDistributionExpenses_qq,,-6.06,19.35,-5.41,-2.86,11.76,50.00,-5.26,5.56,-17.54,682.98,87.77,-33.14,-28.14,37.35,-18.42,-21.77,-12.37,36.86,29.51,5.53,-56.81,212.14,-6.07,-30.63,54.42,45.44,8.08,4.03,125.43,-111.32,688.89,-18.55,148.73,-34.09,39.61,-31.04,57.09,-15.23,135.89,-61.17,17.81,-1.77,-13.41,24.98,-8.52,6.41,-31.03,60.29,-3.23,-26.54,34.20,1.90,-8.88
IncomeDistributionExpenses_sq,,3.63,-4.79,18.03,-25.81,16.92,11.05,9.97,-12.28,1.22,-1.30,20.37,-10.10,22.80,6.24,3.70,-31.58,15.00,-4.30,29.83,-17.11,4.23,7.65,18.88,-19.91,14.69,-1.99,15.07,-25.40,10.66,-6.85,17.96,-31.64,10.83,-5.48,7.13,-23.08,12.48,-9.02,9.28,-9.54,16.92,-1.56,17.34,-5.10,-3.52,7.40,0.24,-7.64,11.50,-4.77,-6.71,-11.33,10.25
IncomeAdministrativExpenses,2835000,3024000,2844000,2685000,2861000,2813000,2965000,2962000,3194000,3077000,2917000,5479000,3236000,4103000,4733000,5178000,3310000,5355000,3270000,3943000,3776000,5799000,2368000,3145000,3101000,5187000,3688000,4001000,3801000,4583000,5212000,4333000,3961000,4599000,3539000,3316000,3202000,5484000,3226000,765000,3603000,4246000,2648000,3578000,4246000,4704000,3521000,3253000,3502000,4673000,3167000,3714000,3420000,4555000
IncomeAdministrativExpenses_yy,,,,,0.92,-6.98,4.25,10.32,11.64,9.38,-1.62,84.98,1.31,33.34,62.26,-5.49,2.29,30.51,-30.91,-23.85,14.08,8.29,-27.58,-20.24,-17.88,-10.55,55.74,27.22,22.57,-11.64,41.32,8.30,4.21,0.35,-32.10,-23.47,-19.16,19.24,-8.84,-76.93,12.52,-22.57,-17.92,367.71,17.85,10.79,32.97,-9.08,-17.53,-0.66,-10.05,14.17,-2.33,-2.53
IncomeAdministrativExpenses_sy,,,,,4.07,1.33,7.24,22.74,29.53,28.26,29.53,23.91,25.35,31.68,25.71,31.07,13.11,2.69,-0.05,-7.25,2.58,8.95,-0.55,-3.98,0.45,0.19,5.62,-6.50,9.20,1.33,-1.94,-5.57,-5.38,-11.65,-1.82,7.34,-3.46,0.31,-0.87,1.59,-0.46,1.06,1.66,5.37,4.76,3.49,2.13,-4.09,3.11,-0.09,4.20,6.74,2.94,6.37
IncomeAdministrativExpenses_qq,,6.67,-5.95,-5.59,6.55,-1.68,5.40,-0.10,7.83,-3.66,-5.20,87.83,-40.94,26.79,15.35,9.40,-36.08,61.78,-38.94,20.58,-4.24,53.58,-59.17,32.81,-1.40,67.27,-28.90,8.49,-5.00,20.57,13.72,-16.86,-8.59,16.11,-23.05,-6.30,-3.44,71.27,-41.17,-76.29,370.98,17.85,-37.64,35.12,18.67,10.79,-25.15,-7.61,7.65,33.45,-32.22,17.26,-7.91,33.18
IncomeAdministrativExpenses_sq,,6.92,-2.32,9.79,-9.17,5.84,5.10,17.42,-13.89,10.72,5.75,26.70,-5.61,11.00,-2.10,20.94,-24.36,2.74,-4.30,15.89,-10.23,8.01,-5.44,18.94,-16.11,8.28,-9.63,10.64,-4.01,0.10,-15.74,10.70,-8.59,0.30,-2.89,13.80,-9.77,1.30,-3.87,14.48,-11.68,13.36,-7.51,15.45,-8.33,1.15,-1.48,15.55,-5.45,4.94,-5.72,17.26,-5.63,6.22
IncomeGrossProfit,1550000,1225000,905000,258000,-230000,777000,1224000,924000,782000,1545000,1999000,-1411000,1817000,6453000,16790000,7587000,7430000,7965000,9720000,7538000,4485000,3875000,10977000,6735000,2886000,2600000,2730000,22597000,5650000,2983000,4598000,12641000,3555000,4298000,7464000,8417000,2629000,4229000,8966000,7445000,4982000,-1755000,6248000,388000,1932000,2964000,3337000,2577000,5312000,2055000,6068000,4661000,14459000,9479000
IncomeGrossProfit_yy,,,,,-114.84,-36.57,35.25,258.14,440.00,98.84,63.32,-252.71,132.35,317.67,739.92,637.70,308.92,23.43,-42.11,-0.65,-39.64,-51.35,12.93,-10.65,-35.65,-32.90,-75.13,235.52,95.77,14.73,68.42,-44.06,-37.08,44.08,62.33,-33.42,-26.05,-1.61,20.12,-11.55,89.50,-141.50,-30.31,-94.79,-61.22,268.89,-46.59,564.18,174.95,-30.68,81.85,80.87,172.19,361.37
