,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,18227000,30576000,38007000,52713000,28148000,41700000,54999000,67734000,46091000,60085000,67882000,82659000,49329000,71243000,84634000,94476000,47328000,64214000,70158000,100868000,47757000,69795000,80005000,112739000,67475000,89516000,94794000,129614000,82782000,109214000,111837000,150429000,88443000,109344000,124799000,157131000,91484000,117616000,134532000,200565000,95390000,133414000,154677000,200989000,111631000,151810000,155620000,166173000,93568000,129185000,146350000,199407000,126822000,165307000
IncomeRevenues_yy,,,,,54.43,36.38,44.71,28.50,63.75,44.09,23.42,22.03,7.03,18.57,24.68,14.30,-4.06,-9.87,-17.10,6.77,0.91,8.69,14.04,11.77,41.29,28.26,18.49,14.97,22.69,22.01,17.98,16.06,6.84,0.12,11.59,4.46,3.44,7.57,7.80,27.64,4.27,13.43,14.97,0.21,17.03,13.79,0.61,-17.32,-16.18,-14.90,-5.96,20.00,35.54,27.96
IncomeRevenues_sy,,,,,14.30,14.00,44.71,19.53,45.93,23.82,20.41,10.16,3.92,7.02,6.25,3.38,-0.42,-6.39,-10.59,-12.22,-8.16,7.49,16.81,29.52,16.62,26.95,22.91,23.48,31.54,22.24,6.57,0.37,-6.23,-6.71,-2.46,4.46,3.44,11.59,12.37,8.89,10.12,11.58,5.34,1.82,4.48,-1.98,-9.07,2.93,7.10,1.58,8.93,10.04,11.82,14.40
IncomeRevenues_qq,,67.75,24.30,38.69,-46.60,48.15,31.89,23.15,-31.95,30.36,12.98,21.77,-40.32,44.42,18.80,11.63,-49.90,35.68,9.26,43.77,-52.65,46.15,14.63,40.91,-40.15,32.67,5.90,36.73,-36.13,31.93,2.40,34.51,-41.21,23.63,14.13,25.91,-41.78,28.56,14.38,49.08,-52.44,39.86,15.94,29.94,-44.46,35.99,2.51,6.78,-43.69,38.07,13.29,36.25,-36.40,30.35
IncomeRevenues_sq,,25.77,18.30,8.95,-19.46,15.56,12.64,12.57,-14.78,10.13,11.02,2.37,-16.20,5.37,11.62,8.88,-11.78,-1.18,3.91,6.60,-9.89,14.80,6.83,17.03,-21.77,21.40,8.24,14.08,-12.94,11.10,1.84,2.25,-17.30,7.55,2.57,4.41,-9.38,10.20,3.68,7.55,-10.60,13.52,2.24,5.28,-18.10,12.98,-3.94,7.61,-12.66,7.11,11.91,1.30,-5.80,8.21
IncomeCostOfSales,15673000,23922000,29036000,41470000,22946000,32818000,43784000,54128000,35921000,47737000,52933000,68443000,43077000,57687000,69932000,76514000,40491000,52169000,56980000,82431000,39873000,55430000,65176000,89176000,57710000,70549000,76630000,103094000,64742000,86836000,86374000,116896000,68911000,84886000,98561000,121491000,74134000,95649000,106731000,155152000,77486000,104674000,120552000,155326000,92018000,118973000,124082000,135818000,81129000,108101000,118027000,158668000,102618000,136806000
IncomeCostOfSales_yy,,,,,46.40,37.19,50.79,30.52,56.55,45.46,20.90,26.45,19.92,20.84,32.11,11.79,-6.00,-9.57,-18.52,7.73,-1.53,6.25,14.38,8.18,44.73,27.28,17.57,15.61,12.19,23.09,12.72,13.39,6.44,-2.25,14.11,3.93,7.58,12.68,8.29,27.71,4.52,9.44,12.95,0.11,18.75,13.66,2.93,-12.56,-11.83,-9.14,-4.88,16.82,26.49,26.55
IncomeCostOfSales_sy,,,,,14.68,15.47,13.35,19.38,30.04,28.05,21.04,7.06,1.63,-2.69,6.98,-8.39,-0.36,-9.62,-7.60,-7.92,-2.46,6.94,20.95,27.89,17.20,26.91,25.64,26.33,41.69,20.93,8.26,3.60,-4.22,-4.78,0.11,0.83,0.87,13.99,10.85,15.34,13.68,9.48,6.50,0.42,-0.23,-1.30,-2.28,4.10,2.72,5.68,9.21,3.43,9.56,7.52
IncomeCostOfSales_qq,,52.63,21.38,42.82,-44.67,43.02,33.41,23.63,-33.64,32.89,10.88,29.30,-37.06,33.92,21.23,9.41,-47.08,28.84,9.22,44.67,-51.63,39.02,17.58,36.82,-35.29,22.25,8.62,34.53,-37.20,34.13,-0.53,35.34,-41.05,23.18,16.11,23.26,-38.98,29.02,11.59,45.37,-50.06,35.09,15.17,28.85,-40.76,29.29,4.29,9.46,-40.27,33.25,9.18,34.43,-35.33,33.32
IncomeCostOfSales_sq,,22.87,16.46,7.16,-19.60,11.68,19.03,11.69,-17.73,0.69,10.67,3.32,-21.05,6.53,10.45,6.69,-12.48,2.69,1.85,3.34,-11.30,18.52,14.62,15.45,-19.38,22.25,7.12,19.15,-8.10,8.96,-1.86,9.32,-13.58,4.32,5.76,11.63,-13.97,9.82,4.43,11.15,-11.14,14.66,4.82,9.64,-19.82,9.56,0.96,7.40,-13.29,8.42,4.26,4.23,-13.61,11.13
IncomeDistributionExpenses,716000,971000,1255000,1526000,982000,1244000,1823000,2385000,2082000,2173000,3069000,3906000,2272000,3214000,3349000,4781000,2021000,2795000,2539000,4026000,1816000,2990000,3423000,4231000,2206000,4004000,3731000,5096000,4717000,3729000,4827000,6001000,3305000,4685000,4699000,5515000,3776000,4912000,4942000,8823000,3748000,4523000,5713000,7574000,4038000,4207000,5093000,9759000,3552000,4517000,4246000,10907000,3806000,5525000
IncomeDistributionExpenses_yy,,,,,37.15,28.12,45.26,56.29,112.02,74.68,68.35,63.77,9.13,47.91,9.12,22.40,-11.05,-13.04,-24.19,-15.79,-10.14,6.98,34.82,5.09,21.48,33.91,9.00,20.44,113.83,-6.87,29.38,17.76,-29.93,25.64,-2.65,-8.10,14.25,4.85,5.17,59.98,-0.74,-7.92,15.60,-14.16,7.74,-6.99,-10.85,28.85,-12.04,7.37,-16.63,11.76,7.15,22.32
IncomeDistributionExpenses_sy,,,,,37.15,28.12,30.34,35.61,7.56,27.96,17.02,5.74,10.02,16.51,13.69,3.26,2.16,-8.43,-9.86,-11.78,-16.77,16.64,8.27,16.22,16.28,19.40,22.34,5.86,15.78,-0.35,-0.12,-7.46,-6.56,13.01,3.77,10.07,6.53,4.85,9.72,-6.77,6.80,3.87,1.68,14.01,9.27,7.79,4.00,6.12,5.62,5.11,9.20,9.83,-1.76,7.77
IncomeDistributionExpenses_qq,,35.61,29.25,21.59,-35.65,26.68,46.54,30.83,-12.70,4.37,41.23,27.27,-41.83,41.46,4.20,42.76,-57.73,38.30,-9.16,58.57,-54.89,64.65,14.48,23.61,-47.86,81.50,-6.82,36.59,-7.44,-20.95,29.44,24.32,-44.93,41.75,0.30,17.37,-31.53,30.08,0.61,78.53,-57.52,20.68,26.31,32.57,-46.69,4.19,21.06,91.62,-63.60,27.17,-6.00,156.88,-65.10,45.17
IncomeDistributionExpenses_sq,,23.22,20.55,22.66,-23.88,6.73,19.30,30.83,-20.47,11.52,-3.61,16.04,-15.51,3.62,-1.58,6.38,-15.78,-9.63,7.62,12.40,-14.38,8.86,-1.74,21.97,-22.14,12.26,-1.00,13.29,-17.84,5.35,-4.07,20.12,-22.53,4.84,2.78,15.00,-18.02,14.53,-0.38,7.04,-9.66,8.70,-0.86,13.30,-16.42,14.34,-3.04,14.18,-5.51,8.28,2.12,11.22,-15.93,10.61
IncomeAdministrativExpenses,2680000,3067000,3455000,3781000,3854000,3509000,3909000,4701000,4822000,5110000,5400000,5615000,5662000,5450000,5675000,6889000,5868000,5583000,5442000,9425000,6685000,6914000,8103000,8870000,8728000,8039000,7998000,8547000,10054000,10790000,10536000,11358000,11804000,11818000,10480000,11953000,12506000,13085000,12847000,14632000,13840000,13792000,13696000,15117000,14551000,16779000,16115000,17891000,17156000,18588000,18619000,21288000,19678000,21033000
IncomeAdministrativExpenses_yy,,,,,43.81,14.41,13.14,24.33,25.12,45.63,38.14,19.44,17.42,6.65,5.09,22.69,3.64,2.44,-4.11,36.81,13.92,23.84,48.90,-5.89,30.56,16.27,-1.30,-3.64,15.19,34.22,31.73,32.89,17.41,9.53,-0.53,5.24,5.95,10.72,22.59,22.41,10.67,5.40,6.61,3.31,5.14,21.66,17.66,18.35,17.90,10.78,15.54,18.99,14.70,13.15
