,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,10378000,12832000,12678000,15051000,14084000,16666000,16896000,18358000,14389000,16765000,15806000,17508000,14303000,16384000,16132000,15425000,14583000,16002000,15785000,16767000,17155000,17809000,18521000,17095000,15330000,16900000,16086000,14227000,15259000,14948000,13007000,11646000,9831000,9897000,7554000,5878000,5745000,6639000,6257000,5644000,6497000,6724000,6708000,,,,38960000,43436000,54160000,100936000,125967000,144174000,162316000,212489000
IncomeRevenues_yy,,,,,35.71,29.88,33.27,21.97,2.17,0.59,-6.45,-4.63,-0.60,-2.27,2.06,-11.90,1.96,-2.33,-2.15,8.70,17.64,11.29,17.33,1.96,-10.64,-5.10,-13.15,-16.78,-0.46,-11.55,-19.14,-18.14,-35.57,-33.79,-41.92,-49.53,-41.56,-32.92,-17.17,-3.98,13.09,1.28,7.21,-100.00,-100.00,-100.00,480.80,,,,223.32,231.92,199.70,110.52
IncomeRevenues_sy,,,,,11.57,26.41,27.58,28.82,35.04,17.75,17.48,7.86,5.41,22.13,9.78,-3.85,-3.56,-4.86,-16.39,-0.75,12.84,13.89,22.40,22.36,22.16,17.24,11.98,14.00,9.18,0.09,-8.34,-5.27,-4.38,6.22,8.31,3.77,5.62,8.90,6.14,0.94,11.28,1.79,2.12,-1.20,-5.84,8.04,12.38,,,,12.03,12.08,7.52,16.57
IncomeRevenues_qq,,23.65,-1.20,18.72,-6.42,18.33,1.38,8.65,-21.62,16.51,-5.72,10.77,-18.31,14.55,-1.54,-4.38,-5.46,9.73,-1.36,6.22,2.31,3.81,4.00,-7.70,-10.32,10.24,-4.82,-11.56,7.25,-2.04,-12.99,-10.46,-15.58,0.67,-23.67,-22.19,-2.26,15.56,-5.75,-9.80,15.11,3.49,-0.24,-100.00,,,,11.49,24.69,86.37,24.80,14.45,12.58,30.91
IncomeRevenues_sq,,10.78,0.12,14.42,-10.10,28.11,8.84,11.29,-8.89,5.38,5.90,7.72,4.46,9.12,-1.54,-6.06,-12.67,12.38,1.24,-1.90,-4.70,19.34,10.57,-2.23,1.00,10.57,4.87,-1.28,-6.65,4.06,5.76,-3.59,-9.28,12.36,1.39,-6.83,-2.51,13.88,2.34,-7.27,3.76,6.32,-0.38,-3.70,,,,-0.14,-4.55,4.54,4.73,1.58,1.11,2.19
IncomeCostOfSales,6584000,8140000,8656000,10490000,-9616000,-10882000,-11429000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17253000,,,,30068000,29591000,46568000,84804000,114087000,125375000,142823000,190505000
IncomeCostOfSales_yy,,,,,-246.05,-233.69,-232.04,-100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.28,,,,279.43,323.69,206.70,124.64
IncomeCostOfSales_sy,,,,,9.35,14.69,24.14,27.08,44.87,21.49,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26,,,,13.10,9.74,5.60,12.01
IncomeCostOfSales_qq,,23.63,6.34,21.19,-191.67,-13.17,-5.03,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-1.59,57.37,82.11,34.53,9.89,13.92,33.39
IncomeCostOfSales_sq,,11.21,2.77,12.06,-12.54,24.35,7.88,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.09,,,,1.22,-2.07,8.59,4.03,1.08,-3.30,1.98
IncomeDistributionExpenses,1429000,1990000,2233000,2526000,2280000,2631000,2937000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,59.55,32.21,31.53,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,23.59,34.65,37.00,23.26,35.09,25.50,17.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,39.26,12.21,13.12,-9.74,15.39,11.63,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,11.52,1.54,19.29,-16.85,18.36,7.90,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,837000,873000,957000,1115000,858000,931000,1013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_yy,,,,,2.51,6.64,5.85,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_sy,,,,,2.51,23.39,5.85,17.62,30.62,57.60,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_qq,,4.30,9.62,16.51,-23.05,8.51,8.81,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
