,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,855000,3747000,882000,5436000,4358000,2130000,2985000,225714000,2724000,120245000,-113372000,9673000,4817000,4326000,5807000,16874000,21672000,19497000,22482000,35821000,37895000,44460000,64472000,89434000,114294000,148285000,124447000,184793000,252415000,245168000,201236000,217098000,70403000,33438000,33837000,37761000,7639000,4892000,4343000,6658000,4890000,2427000,1665000,2623000,,,,,4000,0,1000,0,,
IncomeRevenues_yy,,,,,409.71,-43.15,238.44,4052.21,-37.49,5545.31,-3898.06,-95.71,76.84,-96.40,105.12,74.44,349.91,350.69,287.15,112.29,74.86,128.04,186.77,149.67,201.61,233.52,93.02,106.62,120.85,65.34,61.70,17.48,-72.11,-86.36,-83.19,-82.61,-89.15,-85.37,-87.16,-82.37,-35.99,-50.39,-61.66,-60.60,-100.00,-100.00,-100.00,-100.00,,,,,-100.00,
IncomeRevenues_sy,,,,,14.48,0.62,-21.28,176.38,-16.21,11.14,18.03,-3.00,12.86,14.17,4.66,17.94,31.55,18.30,16.46,17.32,3.60,9.20,9.00,9.30,22.30,19.88,13.64,24.80,8.80,13.29,5.67,8.80,-10.93,0.19,-6.08,-11.85,-9.01,-3.42,-10.12,-2.21,4.54,2.54,13.30,1.54,-3.10,-3.32,-3.79,5.74,,,,,5.11,
IncomeRevenues_qq,,338.25,-76.46,516.33,-19.83,-51.12,40.14,7461.61,-98.79,4314.28,-194.28,108.53,-50.20,-10.19,34.23,190.58,28.43,-10.04,15.31,59.33,5.79,17.32,45.01,38.72,27.80,29.74,-16.08,48.49,36.59,-2.87,-17.92,7.88,-67.57,-52.50,1.19,11.60,-79.77,-35.96,-11.22,53.30,-26.55,-50.37,-31.40,57.54,-100.00,,,,,-100.00,,-100.00,,
IncomeRevenues_sq,,-23.71,-12.49,33.94,25.06,-40.37,-29.82,282.73,-3.35,-31.35,-32.56,68.68,3.00,-21.96,-0.51,43.12,22.47,-14.62,-2.50,21.32,5.70,-9.58,0.71,21.34,18.34,-17.35,-3.90,17.94,5.80,-13.10,-0.16,10.80,-9.90,-10.40,-2.42,8.08,-2.00,-10.10,-6.96,13.85,2.48,-12.62,-0.38,8.04,-2.12,,,,,-10.90,,10.49,,
IncomeCostOfSales,812000,3647000,854000,4976000,3573000,1831000,2643000,197413000,2316000,105581000,-101262000,8168000,3257000,4602000,4776000,18849000,20326000,20330000,21027000,34173000,32397000,41993000,57364000,80884000,106881000,139244000,117303000,174440000,239224000,236983000,196695000,208788000,66062000,31877000,32580000,40982000,7322000,5071000,4411000,6259000,3842000,2249000,1444000,2975000,,,,,,4000,1000,0,,
IncomeCostOfSales_yy,,,,,340.02,-49.79,209.48,3867.30,-35.18,5666.30,-3931.33,-95.86,40.63,-95.64,104.72,130.77,524.07,341.76,340.26,81.30,59.39,106.56,172.81,136.69,229.91,231.59,104.49,115.67,123.82,70.19,67.68,19.69,-72.38,-86.55,-83.44,-80.37,-88.92,-84.09,-86.46,-84.73,-47.53,-55.65,-67.26,-52.47,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00
IncomeCostOfSales_sy,,,,,7.64,-9.39,1.97,8.58,-14.56,19.45,-4.30,6.92,6.96,-5.06,11.80,14.26,30.78,23.30,9.99,27.34,9.66,7.90,12.42,34.02,46.80,51.17,11.19,26.94,8.91,11.93,15.43,7.26,-4.34,-1.39,-5.48,-8.91,-10.72,-8.28,-4.18,-0.57,1.01,5.37,9.48,-8.79,-1.93,-2.52,-7.44,5.06,,,,,,20.58
IncomeCostOfSales_qq,,349.14,-76.58,482.67,-28.20,-48.75,44.35,7369.28,-98.83,4458.77,-195.91,108.07,-60.12,41.30,3.78,294.66,7.84,0.02,3.43,62.52,-5.20,29.62,36.60,41.00,32.14,30.28,-15.76,48.71,37.14,-0.94,-17.00,6.15,-68.36,-51.75,2.21,25.79,-82.13,-30.74,-13.02,41.90,-38.62,-41.46,-35.79,106.02,-100.00,,,,,,-75.00,-100.00,,
IncomeCostOfSales_sq,,-13.32,-21.18,59.30,6.59,-29.62,-16.98,59.00,-3.03,-13.77,-23.72,77.00,-5.18,-10.48,2.66,55.68,7.84,-12.65,-0.33,59.04,-3.12,-6.99,-5.26,48.45,6.34,-9.61,-8.04,34.72,4.76,-10.74,4.38,10.94,-6.98,-10.54,-3.46,16.10,-9.46,-10.37,2.06,17.97,-8.25,-10.06,-1.26,13.75,-4.63,,,,,,2.07,10.06,,
IncomeDistributionExpenses,5000,0,0,224000,473000,185000,203000,2958000,213000,1649000,-1315000,672000,240000,288000,510000,178000,391000,133000,182000,402000,240000,703000,1156000,2323000,2981000,4103000,3077000,5406000,5370000,3733000,4080000,2723000,249000,113000,108000,112000,,,,,,,,,,,,,4000,,,,,
