,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,10080000,16355000,28253000,27387000,13539000,17163000,15272000,45723000,22440000,14004000,-25216000,608000,313000,38000,4000,746000,2072000,2733000,1790000,2199000,2563000,2806000,2810000,3327000,2546000,5502000,5247000,20800000,9563000,8718000,7843000,5613000,3679000,5099000,5825000,63576000,5903000,19474000,0,0,,,,,,,,,,,,,,
IncomeRevenues_yy,,,,,34.32,4.94,-45.95,66.95,65.74,-18.41,-265.11,-98.67,-98.61,-99.73,100.02,22.70,561.98,7092.11,44650.00,194.77,23.70,2.67,56.98,51.30,-0.66,96.08,86.73,525.19,275.61,58.45,49.48,-73.01,-61.53,-41.51,-25.73,1032.66,60.45,281.92,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
IncomeRevenues_sy,,,,,6.10,100.00,29.92,100.00,66.32,-18.41,39.22,50.11,18.90,13.07,-5.19,-9.98,13.49,1.98,-26.14,-25.70,-8.88,-15.47,36.00,28.32,0.53,53.64,28.58,17.55,49.73,11.46,9.48,-10.04,-12.56,-11.06,9.47,23.04,14.48,12.83,-8.66,2.50,-3.60,-7.40,,,,,,,,,,,,
IncomeRevenues_qq,,62.25,72.75,-3.07,-50.56,26.77,-11.02,199.39,-50.92,-37.59,-280.06,102.41,-48.52,-87.86,-89.47,18550.00,177.75,31.90,-34.50,22.85,16.55,9.48,0.14,18.40,-23.47,116.10,-4.63,296.42,-54.02,-8.84,-10.04,-28.43,-34.46,38.60,14.24,991.43,-90.72,229.90,-100.00,,,,,,,,,,,,,,,
IncomeRevenues_sq,,-3.30,41.83,-8.06,10.05,6.76,-5.56,97.14,-28.10,13.43,0.63,17.74,-8.06,13.25,-10.87,1.99,-9.10,-2.31,-18.73,3.65,9.24,3.08,8.52,-0.23,-5.62,4.22,2.46,21.40,-4.22,0.58,-2.52,1.31,-8.15,10.67,1.60,-1.20,3.98,12.21,-13.93,,,,,,,,,,,,,,,
IncomeCostOfSales,7546000,13056000,24611000,21145000,10441000,13503000,12228000,38370000,17663000,11774000,-21620000,0,0,0,0,263000,372000,174000,528000,651000,709000,1007000,970000,1278000,2152000,4876000,4692000,20810000,9021000,8590000,-15801000,-702000,618000,1106000,938000,958000,1402000,1533000,0,0,,,,,,,,,,,,,,
IncomeCostOfSales_yy,,,,,38.36,3.42,-50.31,81.46,69.17,-12.80,-276.81,-100.00,-100.00,-100.00,100.00,,,,,147.53,90.59,478.74,83.71,96.31,203.53,384.21,383.71,1528.33,319.19,76.17,-436.76,-103.37,-93.15,-87.12,105.94,236.47,126.86,38.61,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
IncomeCostOfSales_sy,,,,,12.36,3.42,-50.31,-9.27,-15.26,-12.80,142.15,24.25,6.16,23.28,51.30,,,,,-25.23,-48.93,-28.30,-29.70,96.31,-13.90,58.10,10.80,-3.66,80.90,-13.22,-15.82,-65.40,-30.01,-42.80,17.34,34.98,6.77,-1.52,-27.04,-3.15,-10.96,-53.08,,,,,,,,,,,,
IncomeCostOfSales_qq,,73.02,88.50,-14.08,-50.62,29.33,-9.44,213.79,-53.97,-33.34,-283.62,100.00,,,,,41.44,-53.23,203.45,23.30,8.91,42.03,-3.67,31.75,68.39,126.58,-3.77,343.52,-56.65,-4.78,-283.95,95.56,188.03,78.96,-15.19,2.13,46.35,9.34,-100.00,,,,,,,,,,,,,,,
IncomeCostOfSales_sq,,7.44,88.50,-13.33,-27.72,-3.70,-6.44,213.79,-33.46,-5.07,-1.24,14.16,,,,,-16.70,-20.00,3.67,-21.48,8.91,-10.09,12.29,29.59,-22.28,1.32,5.25,5.68,-13.79,0.86,-8.50,1.89,30.94,16.34,6.22,-3.86,3.97,5.74,-20.21,,,,,,,,,,,,,,,
