,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,36235000,19104000,20775000,27825000,41791000,21631000,9467000,36233000,35018000,24040000,16080000,35147000,40090000,21334000,16721000,41221000,50485000,25623000,19605000,46026000,57040000,30528000,19503000,52304000,56126000,28385000,17420000,52642000,55082000,32281000,16717000,50996000,48568000,25246000,18051000,40053000,45198000,27243000,15893000,47631000,45581000,36655000,28743000,53898000,58513000,38359000,35966000,57631000,61483000,41050000,38409000,63815000,68465000,25383000
IncomeRevenues_yy,,,,,15.33,13.23,-54.43,30.22,-16.21,11.14,69.85,-3.00,14.48,-11.26,3.99,17.28,25.93,20.10,17.25,11.66,12.98,19.14,-0.52,13.64,-1.60,-7.02,-10.68,0.65,-1.86,13.73,-4.04,-3.13,-11.83,-21.79,7.98,-21.46,-6.94,7.91,-11.96,18.92,0.85,34.55,80.85,13.16,28.37,4.65,25.13,6.93,5.08,7.02,6.79,10.73,11.36,-38.17
IncomeRevenues_sy,,,,,14.48,0.62,-21.28,176.38,-16.21,11.14,18.03,-3.00,12.86,14.17,4.66,17.94,31.55,18.30,16.46,17.32,3.60,9.20,9.00,9.30,22.30,19.88,13.64,24.80,8.80,13.29,5.67,8.80,-10.93,0.19,-6.08,-11.85,-9.01,-3.42,-10.12,-2.21,4.54,2.54,13.30,1.54,-3.10,-3.32,-3.79,5.74,0.64,-2.08,3.27,-5.03,5.11,0.61
IncomeRevenues_qq,,-47.28,8.75,33.94,50.19,-48.24,-56.23,282.73,-3.35,-31.35,-33.11,118.58,14.06,-46.78,-21.62,146.52,22.47,-49.25,-23.49,134.77,23.93,-46.48,-36.11,168.18,7.31,-49.43,-38.63,202.19,4.64,-41.39,-48.21,205.05,-4.76,-48.02,-28.50,121.89,12.85,-39.73,-41.66,199.70,-4.30,-19.58,-21.59,87.52,8.56,-34.44,-6.24,60.24,6.68,-33.23,-6.43,66.15,7.29,-62.93
IncomeRevenues_sq,,-23.71,-12.49,33.94,25.06,-40.37,-29.82,282.73,-3.35,-31.35,-32.56,68.68,3.00,-21.96,-0.51,43.12,22.47,-14.62,-2.50,21.32,5.70,-9.58,0.71,21.34,18.34,-17.35,-3.90,17.94,5.80,-13.10,-0.16,10.80,-9.90,-10.40,-2.42,8.08,-2.00,-10.10,-6.96,13.85,2.48,-12.62,-0.38,8.04,-2.12,-10.87,0.68,13.71,-8.06,-10.90,0.98,10.49,2.78,-9.38
IncomeCostOfSales,26886000,17415000,14370000,25017000,28930000,18119000,14072000,22568000,24443000,19423000,14656000,27344000,26600000,16379000,16630000,33167000,36328000,23192000,20917000,35704000,40118000,23570000,21098000,40218000,38141000,25244000,23215000,39140000,40918000,28448000,22520000,41163000,38544000,27068000,24646000,34385000,33127000,,,,,,,,,,,,,,,,,
IncomeCostOfSales_yy,,,,,7.60,4.04,-2.07,-9.79,-15.51,7.20,4.15,21.16,8.82,-15.67,13.47,21.30,36.57,41.60,25.78,7.65,10.43,1.63,0.87,12.64,-4.93,7.10,10.03,-2.68,7.28,12.69,-2.99,5.17,-5.80,-4.85,9.44,-16.47,-14.05,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,
IncomeCostOfSales_sy,,,,,7.64,-9.39,1.97,8.58,-14.56,19.45,-4.30,6.92,6.96,-5.06,11.80,14.26,30.78,23.30,9.99,27.34,9.66,7.90,12.42,34.02,46.80,51.17,11.19,26.94,8.91,11.93,15.43,7.26,-4.34,-1.39,-5.48,-8.91,-10.72,-8.28,-4.18,-0.57,1.01,,,,,,,,,,,,,
IncomeCostOfSales_qq,,-35.23,-17.48,74.09,15.64,-37.37,-22.34,60.38,8.31,-20.54,-24.54,86.57,-2.72,-38.42,1.53,99.44,9.53,-36.16,-9.81,70.69,12.36,-41.25,-10.49,90.62,-5.16,-33.81,-8.04,68.60,4.54,-30.48,-20.84,82.78,-6.36,-29.77,-8.95,39.52,-3.66,-100.00,,,,,,,,,,,,,,,,
IncomeCostOfSales_sq,,-13.32,-21.18,59.30,6.59,-29.62,-16.98,59.00,-3.03,-13.77,-23.72,77.00,-5.18,-10.48,2.66,55.68,7.84,-12.65,-0.33,59.04,-3.12,-6.99,-5.26,48.45,6.34,-9.61,-8.04,34.72,4.76,-10.74,4.38,10.94,-6.98,-10.54,-3.46,16.10,-9.46,-10.37,,,,,,,,,,,,,,,,
