,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,368398000,366065000,367366000,315844000,365824000,392816000,426236000,340934000,417153000,378167000,388714000,362505000,373397000,376108000,402311000,315396000,384039000,358330000,367385000,312805000,418172000,395773000,516268000,463138000,520958000,540199000,717041000,543388000,736593000,421625000,534272000,440769000,549247000,469682000,545088000,422162000,532137000,496645000,489417000,319606000,481428000,458098000,471461000,354597000,451760000,453584000,451280000,322052000,523685000,470994000,524045000,444729000,500951000,468039000
IncomeRevenues_yy,,,,,-0.70,7.31,16.02,7.94,14.03,-3.73,-8.80,6.33,-10.49,-0.54,3.50,-13.00,2.85,-4.73,-8.68,-0.82,8.89,10.45,40.53,48.06,24.58,36.49,38.89,17.33,41.39,-21.95,-25.49,-18.89,-25.43,11.40,2.02,-4.22,-3.12,5.74,-10.21,-24.29,-9.53,-7.76,-3.67,10.95,-6.16,-0.99,-4.28,-9.18,15.92,3.84,16.12,38.09,-4.34,-0.63
IncomeRevenues_sy,,,,,-0.70,11.56,11.10,7.94,14.03,-3.73,0.57,6.14,-6.44,0.10,-3.76,-34.61,-33.00,-33.31,-27.88,-14.08,5.01,17.67,30.30,33.10,39.36,29.68,27.02,17.36,24.24,9.53,2.16,-10.39,-1.16,11.40,12.21,12.42,6.98,1.20,-10.21,-20.46,-7.47,13.85,6.59,10.95,8.51,10.06,17.50,9.40,15.92,7.56,14.54,15.23,2.57,0.15
IncomeRevenues_qq,,-0.63,0.36,-14.02,15.82,7.38,8.51,-20.01,22.36,-9.35,2.79,-6.74,3.00,0.73,6.97,-21.60,21.76,-6.69,2.53,-14.86,33.68,-5.36,30.45,-10.29,12.48,3.69,32.74,-24.22,35.56,-42.76,26.72,-17.50,24.61,-14.49,16.05,-22.55,26.05,-6.67,-1.46,-34.70,50.63,-4.85,2.92,-24.79,27.40,0.40,-0.51,-28.64,62.61,-10.06,11.26,-15.14,12.64,-6.57
IncomeRevenues_sq,,-0.63,0.36,-11.56,10.99,7.38,2.82,-2.57,18.60,-2.85,4.86,0.38,-0.07,-0.14,-0.88,-21.80,2.81,3.86,-3.67,-9.36,2.08,20.92,18.16,-10.29,12.48,22.99,13.97,-11.96,5.52,3.79,8.94,-14.26,24.61,13.08,7.04,-12.12,20.26,7.73,-0.30,-24.37,17.47,10.94,-6.66,-15.64,23.08,11.09,-2.65,-2.48,15.15,1.03,-5.81,-2.28,12.64,4.90
IncomeCostOfSales,322014000,309745000,329540000,295432000,324668000,328442000,381417000,306241000,372325000,335149000,359051000,315382000,329175000,318057000,362383000,218606000,314058000,306869000,314809000,266362000,377060000,345163000,454535000,399771000,470843000,482137000,629432000,494719000,667347000,396206000,471145000,398612000,495103000,439464000,480246000,386673000,456825000,431204000,435976000,318277000,409789000,401812000,420010000,359091000,400462000,401757000,411672000,329341000,465307000,440545000,462949000,415749000,440176000,447743000
IncomeCostOfSales_yy,,,,,0.82,6.04,15.74,3.66,14.68,2.04,-5.86,2.98,-11.59,-5.10,0.93,-30.69,-4.59,-3.52,-13.13,21.85,20.06,12.48,44.38,50.09,24.87,39.68,38.48,23.75,41.73,-17.82,-25.15,-19.43,-25.81,10.92,1.93,-3.00,-7.73,-1.88,-9.22,-17.69,-10.30,-6.82,-3.66,12.82,-2.28,-0.01,-1.99,-8.28,16.19,9.65,12.46,26.24,-5.40,1.63
IncomeCostOfSales_sy,,,,,8.92,7.59,15.74,3.66,14.68,2.04,3.60,2.98,-5.72,0.18,-2.02,-39.34,-36.02,-32.24,-32.44,1.52,24.42,15.85,32.47,35.94,40.18,32.47,21.29,21.55,26.70,6.80,11.48,-2.24,-10.07,10.92,5.49,10.94,4.77,-2.32,-9.22,-17.69,-10.30,18.73,9.64,12.82,6.21,13.05,-1.36,11.35,16.19,9.65,12.46,23.10,4.28,3.65
IncomeCostOfSales_qq,,-3.81,6.39,-10.35,9.90,1.16,16.13,-19.71,21.58,-9.98,7.13,-12.16,4.37,-3.38,13.94,-39.68,43.66,-2.29,2.59,-15.39,41.56,-8.46,31.69,-12.05,17.78,2.40,30.55,-21.40,34.89,-40.63,18.91,-15.40,24.21,-11.24,9.28,-19.48,18.14,-5.61,1.11,-27.00,28.75,-1.95,4.53,-14.50,11.52,0.32,2.47,-20.00,41.28,-5.32,5.09,-10.20,5.88,1.72
IncomeCostOfSales_sq,,-0.10,6.39,-9.83,-0.52,6.25,5.10,1.42,8.15,-0.58,4.50,-0.02,0.03,-2.32,-0.22,-32.56,-1.23,9.46,0.58,-8.80,3.99,14.98,14.58,-12.05,17.78,18.09,8.88,-9.54,10.15,-1.93,8.73,-13.11,2.17,6.66,1.93,-11.15,-0.59,3.28,1.11,-24.43,21.15,6.89,-2.61,-15.18,21.56,9.70,-5.50,1.43,22.47,0.81,-5.54,0.86,5.88,4.67
IncomeDistributionExpenses,10978000,9140000,9382000,9611000,7665000,10001000,8245000,6997000,7606000,9503000,9362000,8454000,8602000,10307000,7712000,6003000,7098000,6611000,6944000,5369000,8216000,7836000,9077000,5878000,9333000,10693000,9805000,5546000,12493000,5911000,8522000,-155000,8219000,8538000,7855000,-791000,10299000,9304000,7864000,7250000,-459000,5977000,6846000,-3684000,4601000,5486000,5342000,4156000,3782000,3302000,3756000,3180000,2988000,3150000
