,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,17750000,12860000,14076000,25371000,7432000,15026000,13417000,23210000,13127000,22239000,19115000,18069000,12930000,11076000,7625000,20278000,7359000,8740000,14107000,12034000,9534000,7058000,11800000,19899000,11245000,7896000,12051000,5997000,3353000,2999000,2768000,4273000,589000,,,,,,5000,,,,,,,,,120000,201000,162000,185000,176000,,
IncomeRevenues_yy,,,,,-58.13,16.84,-4.68,-8.52,76.63,48.00,42.47,-22.15,-1.50,-50.20,-60.11,12.23,-43.09,-21.09,85.01,-40.65,29.56,-19.24,-16.35,65.36,17.95,11.87,2.13,-69.86,-70.18,-62.02,-77.03,-28.75,-82.43,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,,,,,,,,,46.39,-100.00,-100.00
IncomeRevenues_sy,,,,,-12.56,12.49,26.27,39.29,99.18,59.27,24.08,21.85,31.14,28.64,38.89,24.09,-2.54,-2.44,-10.22,-2.49,-4.94,9.33,8.06,22.88,27.45,27.06,26.64,15.12,16.99,-10.02,-14.81,-21.21,-21.66,-21.97,-13.92,-3.16,10.76,,,,,,-1.86,,,,,,,,,9.21,3.50,8.48
IncomeRevenues_qq,,-27.55,9.46,80.24,-70.71,102.18,-10.71,72.99,-43.44,69.41,-14.05,-5.47,-28.44,-14.34,-31.16,165.94,-63.71,18.77,61.41,-14.69,-20.77,-25.97,67.19,68.64,-43.49,-29.78,52.62,-50.24,-44.09,-10.56,-7.70,54.37,-86.22,-100.00,,,,,,-100.00,,,,,,,,,67.01,-19.44,14.18,-4.70,-100.00,
IncomeRevenues_sq,,29.37,5.73,9.88,-38.46,43.69,26.67,21.56,-11.49,15.13,5.80,6.66,-10.26,24.40,6.16,2.08,-36.94,25.84,2.04,8.11,-38.04,46.49,15.96,17.46,-32.04,42.04,8.80,5.34,-43.67,23.02,-3.32,-5.52,-40.86,14.18,,,,,,12.08,,,,,,,,,-27.56,21.49,9.09,8.03,-30.65,
IncomeCostOfSales,15618000,11046000,12744000,23354000,4087000,13772000,11817000,19511000,11108000,20312000,16183000,16077000,11232000,8299000,7503000,16162000,7065000,6353000,12690000,11168000,9030000,8175000,10634000,20465000,10395000,8914000,9665000,6415000,3213000,3081000,2734000,4495000,606000,,,,,,5000,,,,,,,,,114000,183000,161000,158000,329000,,
IncomeCostOfSales_yy,,,,,-73.83,24.68,-7.27,-16.46,171.79,47.49,36.95,-17.60,1.12,-59.14,-53.64,0.53,-37.10,-23.45,69.13,-30.90,27.81,28.68,-16.20,83.25,15.12,9.04,-9.11,-68.65,-69.09,-65.44,-71.71,-29.93,-81.14,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,,,,,,,,,187.61,-100.00,-100.00
IncomeCostOfSales_sy,,,,,-11.02,14.98,26.77,38.28,94.54,63.64,27.52,31.43,38.17,29.56,34.69,11.58,-8.50,-12.49,-15.87,-5.51,2.24,17.01,10.37,22.08,43.05,35.68,28.16,23.33,24.38,-0.85,-9.95,-14.47,-21.23,-31.38,-13.25,-11.25,3.78,,,,,,-5.86,,,,,,,,,2.61,6.89,15.93
IncomeCostOfSales_qq,,-29.27,15.37,83.25,-82.50,236.97,-14.20,65.11,-43.07,82.86,-20.33,-0.66,-30.14,-26.11,-9.59,115.41,-56.29,-10.08,99.75,-11.99,-19.14,-9.47,30.08,92.45,-49.21,-14.25,8.42,-33.63,-49.91,-4.11,-11.26,64.41,-86.52,-100.00,,,,,,-100.00,,,,,,,,,59.91,-11.87,-2.14,108.55,-100.00,
IncomeCostOfSales_sq,,23.45,11.71,12.22,-41.23,38.82,19.76,26.14,-12.59,16.35,4.74,10.29,-16.96,23.95,6.49,-2.84,-35.78,29.55,7.54,7.17,-40.09,44.61,14.00,13.82,-34.84,37.45,7.92,9.77,-39.07,25.49,-3.56,0.69,-49.55,22.30,,,,,,11.20,,,,,,,,,-30.51,14.81,8.23,15.22,-33.23,
IncomeDistributionExpenses,63000,66000,61000,72000,59000,66000,49000,57000,50000,50000,54000,76000,47000,67000,61000,63000,67000,61000,68000,76000,63000,74000,83000,87000,6000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,-6.35,,-19.67,-20.83,-15.25,-24.24,10.20,33.33,-6.00,34.00,12.96,-17.11,42.55,-8.96,11.48,20.63,-5.97,21.31,22.06,14.47,-90.48,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,-1.66,,14.71,-15.47,28.08,-2.80,5.86,18.37,6.28,14.80,20.71,14.54,0.06,-3.68,-2.70,16.38,15.36,1.03,18.56,25.93,10.25,29.20,22.39,26.62,7.82,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,4.76,-7.58,18.03,-18.06,11.86,-25.76,16.33,-12.28,,8.00,40.74,-38.16,42.55,-8.96,3.28,6.35,-8.96,11.48,11.76,-17.11,17.46,12.16,4.82,-93.10,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,3.63,-4.79,18.03,-25.81,16.92,11.05,9.97,-12.28,,-1.30,20.37,-10.10,22.80,6.24,3.70,-31.58,15.00,-4.30,29.83,-17.11,4.23,7.65,18.88,-19.91,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,1303000,1253000,1227000,1409000,1242000,1236000,1189000,1125000,1252000,1049000,1185000,1394000,1174000,1106000,1078000,2734000,2068000,1839000,1885000,2029000,1867000,278000,789000,932000,547000,227000,197000,187000,173000,126000,237000,135000,152000,,,,148000,130000,119000,109000,110000,113000,80000,88000,82000,98000,91000,79000,72000,78000,80000,147000,85000,71000
IncomeAdministrativExpenses_yy,,,,,-4.68,-1.36,-3.10,-20.16,0.81,-15.13,-0.34,23.91,-6.23,5.43,-9.03,96.13,76.15,66.27,74.86,-25.79,-9.72,-84.88,-58.14,-54.07,-70.70,-18.35,-75.03,-79.94,-68.37,-44.49,20.30,-27.81,-12.14,-100.00,-100.00,-100.00,-2.63,,,,-25.68,-13.08,-32.77,-19.02,-25.87,-13.70,14.13,-11.00,-11.70,-20.39,-12.80,87.58,17.75,-8.23
IncomeAdministrativExpenses_sy,,,,,4.07,1.33,7.24,22.74,29.53,28.26,29.53,23.91,25.35,31.68,25.71,31.07,13.11,2.69,-0.05,-7.25,2.58,8.95,-0.55,-3.98,0.45,0.19,5.62,-6.50,9.20,1.33,-1.94,-5.57,-5.38,-11.65,-1.82,7.34,-3.46,,,,-0.46,1.06,1.66,5.37,4.76,3.49,2.13,-4.09,3.11,-0.09,4.20,6.74,2.94,6.37
IncomeAdministrativExpenses_qq,,-3.84,-2.08,14.83,-11.85,-0.48,-3.80,-5.38,11.29,-16.21,12.96,17.64,-15.78,-5.79,-2.53,153.62,-24.36,-11.07,2.50,7.64,-7.98,-85.11,183.81,18.12,-41.31,-58.50,-13.22,-5.08,-7.49,-27.17,88.10,-43.04,12.59,-100.00,,,,-12.16,-8.46,-8.40,0.92,2.73,-29.20,10.34,-7.62,19.60,-6.38,-13.95,-8.35,7.83,2.54,85.11,-42.47,-15.96
IncomeAdministrativExpenses_sq,,6.92,-2.32,9.79,-9.17,5.84,5.10,17.42,-13.89,10.72,5.75,26.70,-5.61,11.00,-2.10,20.94,-24.36,2.74,-4.30,15.89,-10.23,8.01,-5.44,18.94,-16.11,8.28,-9.63,10.64,-4.01,0.10,-15.74,10.70,-8.59,0.30,,,,1.30,-3.87,14.48,-11.68,13.36,-7.51,15.45,-8.33,1.15,-1.48,15.55,-5.45,4.94,-5.72,17.26,-5.63,6.22
IncomeGrossProfit,766000,495000,44000,536000,2044000,-48000,362000,2517000,717000,828000,1693000,522000,477000,1604000,-1017000,1319000,-1841000,487000,-536000,-1239000,-1426000,-1469000,294000,-1585000,297000,-1245000,2189000,-605000,-33000,-208000,-203000,-357000,-169000,,,,-148000,-130000,-119000,-109000,-110000,-113000,-80000,-88000,-82000,-98000,-91000,-73000,-54000,-77000,-52000,-300000,-85000,-71000
IncomeGrossProfit_yy,,,,,166.84,-109.70,722.73,369.59,-64.92,1825.00,367.68,-79.26,-33.47,93.72,-160.07,152.68,-485.95,-69.64,47.30,-193.93,22.54,-401.64,154.85,-27.93,120.83,15.25,644.56,61.83,-111.11,83.29,-109.27,40.99,-412.12,100.00,100.00,100.00,12.43,,,,25.68,13.08,32.77,19.02,25.87,13.70,-14.13,17.84,34.01,21.23,42.60,-313.46,-57.57,7.25
IncomeGrossProfit_sy,,,,,27.39,35.72,50.50,77.87,127.84,75.84,32.49,19.52,46.69,49.00,75.50,68.19,-34.26,16.16,-38.02,-6.88,-43.76,-2.74,-7.86,-5.16,-17.85,-22.15,-9.19,10.93,50.58,-35.80,-29.08,-50.24,-75.73,52.98,11.62,68.31,56.25,,,,28.11,50.22,25.07,-2.67,2.28,13.70,-14.13,-47.79,-1.95,2.23,-33.12,-9.30,-23.83,-10.35
IncomeGrossProfit_qq,,-35.38,-91.11,1118.18,281.34,-102.35,854.17,595.30,-71.51,15.48,104.47,-69.17,-8.62,236.27,-163.40,229.70,-239.58,126.45,-210.06,-131.16,-15.09,-3.02,120.01,-639.12,118.74,-519.19,275.82,-127.64,94.55,-530.30,2.40,-75.86,52.66,100.00,,,,12.16,8.46,8.40,-0.92,-2.73,29.20,-10.34,7.62,-19.60,6.38,20.57,25.81,-42.78,31.79,-472.20,71.73,15.96
IncomeGrossProfit_sq,,53.87,10.83,-7.04,-27.90,72.01,67.18,-9.86,13.53,15.48,22.80,-44.11,41.09,14.32,15.57,-26.42,-48.38,55.36,-0.86,15.68,-62.01,154.96,5.46,12.98,-65.19,51.22,18.96,2.08,-67.64,15.00,13.24,-39.40,-20.64,52.08,,,,49.71,9.48,24.91,-49.46,36.38,14.80,6.10,-47.97,23.26,34.54,-17.81,7.76,20.28,-12.66,-8.84,-28.36,15.96
IncomeOtherOperatingIncome,1332000,578000,445000,1326000,55000,972000,216000,120000,17000,511000,-386000,313000,407000,86000,515000,6367000,147000,268000,1240000,1426000,1116000,-673000,260000,165000,25928000,-24520000,8074000,-7263000,57000,291000,233000,3313000,4000,,,,,4000,7000,1000,,7000,-6000,0,0,0,0,0,0,0,0,0,14000,0
IncomeOtherOperatingIncome_yy,,,,,-95.87,68.17,-51.46,-90.95,-69.09,-47.43,-278.70,160.83,2294.12,-83.17,233.42,1934.19,-63.88,211.63,140.78,-77.60,659.18,-351.12,-79.03,-88.43,2223.30,-3543.39,3005.38,-4501.82,-99.78,101.19,-97.11,145.61,-92.98,-100.00,-100.00,-100.00,-100.00,,,,,75.00,-185.71,-114.00,,-99.91,100.00,100.00,,-100.00,,,7232.26,
IncomeOtherOperatingIncome_sy,,,,,-35.12,119.40,-50.18,-31.86,132.56,-25.08,19.04,32.62,29.25,22.35,-6.38,61.32,25.00,-0.47,-5.52,-10.80,65.19,5.00,63.77,21.74,81.36,71.93,44.56,-37.46,-27.67,-21.70,61.53,5.88,14.56,-7.08,-35.00,6.37,-24.50,,,,,69.84,7.70,8.85,,3.13,0.56,-8.66,,-10.63,,,8.03,
IncomeOtherOperatingIncome_qq,,-56.61,-23.01,197.98,-95.85,1667.27,-77.78,-44.44,-85.83,2905.88,-175.54,181.09,30.03,-78.87,498.84,1136.31,-97.69,82.31,362.69,15.00,-21.74,-160.30,138.63,-36.54,15613.94,-194.57,132.93,-189.96,100.78,410.53,-19.93,1321.89,-99.88,-100.00,,,,,75.00,-85.71,-100.00,,-185.71,97.67,100.00,,-100.00,,,-100.00,,,,-100.00
IncomeOtherOperatingIncome_sq,,138.31,-6.33,46.72,-80.07,586.16,-73.46,-12.17,-67.57,126.32,-38.00,53.23,-67.89,55.90,-33.44,169.59,-75.48,33.99,-29.81,186.67,-48.10,-31.83,64.95,239.12,-12.01,-17.88,-3.90,58.14,-22.90,42.22,11.76,36.24,20.41,3.39,,,,,4.36,137.19,-61.76,,-33.92,110.76,-61.16,,-50.31,,,9.22,,,,-15.38
IncomeOtherOperatingCosts,145000,668000,-156000,69000,14000,768000,187000,43000,86000,458000,-70000,201000,616000,94000,532000,1613000,98000,401000,1422000,656000,980000,-761000,6000,43000,19247000,-16719000,544000,11000,64000,65000,333000,4311000,6000,,,,,,,,,1000,0,0,0,0,0,2000,0,200000,0,23000,13000,0
IncomeOtherOperatingCosts_yy,,,,,-90.34,14.97,219.87,-37.68,514.29,-40.36,-137.43,367.44,616.28,-79.48,860.00,702.49,-84.09,326.60,167.29,-59.33,900.00,-289.78,-99.58,-93.45,1863.98,-2096.98,8966.67,-74.42,-99.67,100.39,-38.79,39090.91,-90.62,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-99.90,,904.92,,20000000.00,-97.96,856.16,,-100.00
IncomeOtherOperatingCosts_sy,,,,,-6.67,21.27,-17.70,-25.18,99.50,-13.40,51.85,22.20,16.43,75.00,28.27,12.83,18.81,-35.87,108.59,-24.91,0.80,49.98,-15.48,51.37,56.32,30.10,28.84,29.00,81.04,95.27,90.86,56.46,-18.51,-59.88,-29.70,10.42,0.15,,,,,,,,,31.50,,9.49,,-37.90,13.90,29.14,,39.83
IncomeOtherOperatingCosts_qq,,360.69,-123.35,144.23,-79.71,5385.71,-75.65,-77.01,100.00,432.56,-115.28,387.14,206.47,-84.74,465.96,203.20,-93.92,309.18,254.61,-53.87,49.39,-177.65,100.79,616.67,44660.47,-186.87,103.25,-97.98,481.82,1.56,412.31,1194.59,-99.86,-100.00,,,,,,,,,-100.00,,-100.00,,4800.00,4904.08,-100.00,,-100.00,2344400.00,-44.63,-100.00
IncomeOtherOperatingCosts_sq,,347.74,-47.20,176.43,-90.86,390.96,-68.20,204.78,-71.58,103.27,-50.53,394.74,-78.74,174.90,-58.40,472.21,-78.59,73.07,17.88,109.48,-74.97,145.81,-4.46,203.16,-71.11,123.76,-37.86,209.52,-68.07,200.57,-22.99,111.82,-71.49,152.33,,,,,,,,,-50.39,,-78.84,,-39.39,193.68,-69.43,,6.46,316.28,-63.25,33.19
IncomeEBIT,1953000,405000,645000,1793000,2085000,156000,391000,2594000,648000,881000,1377000,634000,268000,1596000,-1034000,6073000,-1792000,354000,-718000,-469000,-1290000,-1381000,548000,-1463000,6978000,-9046000,9719000,-7879000,-40000,18000,-303000,-1355000,-171000,,,,-148000,-126000,-112000,-108000,-110000,-107000,-86000,-89000,-82000,-98000,-91000,-75000,-54000,-277000,-52000,-323000,-84000,-71000
IncomeEBIT_yy,,,,,6.76,-61.48,-39.38,44.67,-68.92,464.74,252.17,-75.56,-58.64,81.16,-175.09,857.89,-768.66,-77.82,30.56,-107.72,28.01,-490.11,176.32,-211.94,640.93,-555.03,1673.54,-438.55,-100.57,100.20,-103.12,82.80,-327.50,-100.00,100.00,100.00,13.45,,,,25.68,15.08,23.21,17.92,25.87,8.86,-6.22,15.43,34.24,-183.87,42.63,-331.21,-56.89,74.26
