,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,144918000,159985000,168382000,212566000,152640000,172102000,203278000,287115000,266268000,297198000,324048000,386818000,339656000,358133000,397917000,527293000,463100000,490848000,504952000,544195000,424515000,481558000,543445000,629840000,500522000,580480000,622232000,789276000,657914000,760140000,843592000,962109000,750826000,990983000,1107493000,1267000000,945033000,1185075000,1234242000,1404938000,1002577000,1291250000,1261499000,1575027000,1174831000,1502412000,1488400000,1853403000,1362315000,1705433000,1812772000,2148905000,1580352000,2049736000
IncomeCostOfSales,71374000,63455000,79565000,97230000,79673000,75849000,98384000,114572000,129987000,111822000,143010000,136543000,153643000,130339000,177639000,196348000,244467000,232684000,279509000,188563000,201826000,213516000,271844000,258958000,250958000,230116000,273708000,313992000,315438000,320152000,377406000,383694000,332043000,404131000,471137000,499840000,407460000,458864000,534627000,575837000,459135000,617864000,598275000,712250000,633060000,752695000,787768000,911713000,741705000,734493000,930683000,902578000,867519000,825282000
IncomeDistributionExpenses,58336000,64940000,69278000,81383000,75148000,80512000,84408000,102006000,105708000,116511000,124815000,150576000,133539000,158929000,149069000,195900000,194169000,193983000,183109000,201386000,190523000,203901000,212084000,230750000,212050000,231465000,238980000,285415000,269878000,291402000,318843000,348348000,348038000,378597000,420221000,457940000,438193000,483654000,518219000,502871000,458130000,492069000,504889000,557332000,547057000,602060000,616432000,639458000,660125000,661670000,695322000,734731000,701993000,757166000
IncomeAdministrativExpenses,9497000,9510000,10080000,10462000,11428000,11293000,12464000,14240000,13932000,14806000,15935000,25194000,24099000,19725000,19774000,29650000,24300000,22742000,21391000,21463000,22512000,22218000,22933000,23451000,25260000,26065000,26219000,24803000,30485000,30785000,32096000,38919000,38248000,40145000,38726000,37290000,42461000,49503000,40137000,73310000,54336000,31432000,41892000,51587000,48232000,49636000,45793000,60138000,59095000,82152000,79697000,127147000,118462000,134483000
IncomeGrossProfit,5711000,22080000,9459000,23491000,-13609000,4448000,8022000,56297000,16641000,54059000,40288000,74505000,28375000,49140000,51435000,105395000,164000,41439000,20943000,132783000,9654000,41923000,36584000,116681000,12254000,92834000,83325000,165066000,42113000,117801000,115247000,191148000,32497000,168110000,177409000,271930000,56919000,193054000,141259000,252920000,30976000,149885000,116443000,253858000,-53518000,98021000,38407000,242094000,-98610000,227118000,107070000,384449000,-107622000,332805000
IncomeOtherOperatingIncome,1366000,820000,1047000,2796000,998000,1210000,920000,1686000,950000,1252000,1723000,1567000,1524000,1494000,3428000,2201000,6513000,8974000,6090000,6607000,5501000,8026000,5511000,3608000,3476000,5661000,3479000,7974000,4818000,7115000,6326000,9424000,5482000,7719000,10916000,9680000,9843000,9704000,7462000,18880000,6102000,4359000,6022000,7748000,6449000,7242000,7401000,4344000,7837000,3968000,21079000,2886000,6154000,7718000
IncomeOtherOperatingCosts,1541000,1969000,1799000,2672000,2140000,2390000,2126000,3900000,2590000,4413000,3271000,5436000,4560000,3819000,4091000,15748000,9424000,10594000,5884000,16333000,6689000,10197000,5278000,6308000,4890000,10779000,9651000,5643000,4831000,10947000,8308000,15489000,12122000,14898000,20929000,20167000,18342000,24699000,14347000,23550000,13375000,17428000,15655000,26246000,16840000,18798000,41006000,47375000,18192000,23495000,25063000,10613000,16264000,28768000
IncomeEBIT,5536000,20931000,8707000,23615000,-14751000,3268000,6816000,54083000,15001000,50898000,38740000,70636000,25339000,46815000,50772000,91848000,-2747000,39819000,21149000,123057000,8466000,39752000,36817000,113981000,10840000,87716000,77153000,167397000,42100000,113969000,113265000,185083000,25857000,160931000,167396000,261443000,48420000,178059000,134374000,248250000,23703000,136816000,106810000,235360000,-63909000,86465000,4802000,199063000,-108965000,207591000,103086000,376722000,-117732000,311755000
IncomeFinanceIncome,307000,222000,118000,44000,2421000,3864000,9000,212000,764000,463000,561000,-256000,252000,1375000,280000,16469000,4489000,3753000,-5711000,445000,2076000,13545000,-9978000,5047000,14792000,-1167000,3909000,-3993000,2771000,-2102000,1109000,436000,3325000,-2308000,599000,732000,611000,967000,394000,1030000,696000,575000,663000,47000,2206000,9091000,-1941000,-8049000,1668000,6990000,13484000,-17388000,17087000,-10318000
IncomeFinanceCosts,1817000,3297000,-317000,2578000,1729000,1844000,1826000,2218000,1663000,4160000,-764000,5916000,3188000,6877000,-114000,9974000,5653000,8085000,11885000,19380000,11419000,2758000,6985000,7726000,6567000,6511000,5785000,6761000,4994000,16599000,2612000,8290000,3234000,15072000,34468000,41330000,61454000,-24516000,39645000,75627000,54113000,-20883000,15017000,42055000,7241000,6669000,6107000,13633000,4200000,5609000,2235000,7473000,2542000,5157000
IncomeOtherIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetGrossProfit,4026000,17856000,9142000,21081000,-14059000,5288000,4999000,52077000,14102000,47201000,40065000,64464000,22403000,41313000,51166000,98343000,-3911000,35487000,3553000,104122000,-877000,50539000,19854000,111302000,19065000,80038000,75277000,156643000,39877000,95268000,111762000,177229000,25948000,143551000,133527000,220845000,-12423000,203542000,95123000,173653000,-29714000,158274000,92456000,193352000,-68944000,88887000,-3246000,177381000,-111497000,208972000,114335000,351861000,-103187000,296280000
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,4026000,17856000,9142000,21081000,-14059000,5288000,4999000,52077000,14102000,47201000,40065000,64464000,22403000,41313000,51166000,98343000,-3911000,35487000,3553000,104122000,-877000,50539000,19854000,111302000,19065000,80038000,75277000,156643000,39877000,95268000,111762000,177229000,25948000,143551000,133527000,220845000,-12423000,203542000,95123000,173653000,-29714000,158274000,92456000,193352000,-68944000,88887000,-3246000,177381000,-111497000,208972000,114335000,351861000,-103187000,296280000
IncomeDiscontinuedProfit,,,,,,,,,,,,,,0,0,0,,-74000,6000,-19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302000,13860000,7175000,16716000
IncomeNetProfit,-13617000,5341000,3631000,43968000,11371000,38873000,32543000,51962000,18080000,34688000,40812000,73927000,-7779000,29991000,485000,81937000,-4784000,37858000,16701000,87637000,14136000,64175000,61122000,129713000,33959000,77862000,94614000,147542000,19552000,120332000,110987000,181988000,-14264000,168456000,82041000,245627000,-37335000,136628000,79720000,172307000,-65580000,89818000,-6494000,157031000,-117028000,173177000,85076000,299549000,-104769000,206129000,2302000,13860000,7175000,16716000
IncomeShareholderNetProfit,-13617000,5341000,3631000,43968000,11371000,38873000,32543000,-82787000,18080000,34688000,40812000,73927000,-7779000,29991000,485000,81937000,-4784000,37858000,16701000,87637000,14136000,64175000,61122000,129292000,33616000,77507000,94158000,147148000,19172000,119861000,110462000,181469000,-14915000,167658000,81729000,245074000,-37335000,136628000,79720000,172307000,-65580000,89818000,-6494000,157031000,-117028000,173273000,85118000,299488000,-104769000,206129000,,,,
BalanceNoncurrentAssets,155118000,165100000,195431000,199738000,206460000,217706000,223792000,222202000,288043000,338134000,383189000,766704000,778557000,771308000,739993000,748582000,728222000,709923000,707598000,698107000,744937000,752598000,811285000,830204000,909856000,974231000,1066486000,1123559000,1231908000,1296159000,1394987000,1426230000,1516416000,1557473000,1638381000,1664330000,1796996000,1782694000,1811687000,1797790000,1838664000,1874578000,1886071000,1855879000,1919694000,2043844000,2128586000,14041000,14319000,14436000,14617000,14684000,13478000,12701000
BalanceIntangibleAssets,12507000,12186000,11681000,11902000,275081000,274097000,272806000,273880000,272937000,273009000,272157000,271732000,271963000,272632000,272301000,272362000,273020000,278716000,278511000,279691000,279829000,281249000,282467000,311374000,313443000,315857000,318211000,320997000,323330000,324448000,325198000,326476000,325859000,330617000,334152000,339256000,344232000,351177000,354652000,359135000,134048000,145155000,175138000,178741000,184698000,193834000,198873000,195481000,258334000,305646000,348430000,469077000,476391000,471779000
BalanceProperty,442117000,440317000,433427000,419805000,418851000,409047000,448403000,456023000,510979000,528272000,599163000,655975000,733298000,786007000,896806000,945338000,1015388000,1039202000,1038837000,1080117000,1129201000,1149045000,1258751000,1241312000,1265973000,1260259000,1291338000,1337992000,1346074000,1294488000,1347570000,1480127000,1558529000,261000,199000,187000,256000,393000,250000,262000,1517000,3589000,3663000,4212000,1773000,1770000,1416000,1057000,1007000,1130000,1062000,1046000,1170000,4549000
BalanceNoncurrentReceivables,4806000,5067000,5782000,8680000,10509000,7883000,8879000,12928000,11723000,13685000,13983000,6300000,6734000,7317000,5752000,5914000,5817000,6176000,6541000,6180000,5412000,4646000,4836000,6945000,958000,927000,876000,844000,880000,903000,872000,916000,910000,997000,1070000,719000,719000,719000,719000,16719000,719000,231000,206000,205000,205000,205000,205000,186000,186000,136000,10568000,10568000,10502000,10525000
BalanceNoncurrInvestments,10502000,10502000,2541000,2300000,2253000,2092000,1762000,1789000,1857000,1707000,136000,86000,4697000,87000,101000,101000,8063000,5810000,4500000,4794000,5280000,5805000,9241000,11084000,11781000,13024000,16147000,17575000,20054000,25580000,24588000,22220000,17602000,19937000,16668000,15763000,15722000,19148000,19263000,22672000,22944000,23111000,29100000,35046000,38276000,30423000,46106000,44038000,49100000,152881000,150111000,178613000,184111000,206121000
BalanceOtherNoncurrentAssets,208578000,211205000,203424000,210393000,196936000,196044000,212426000,216010000,202019000,202859000,220351000,215827000,239305000,228926000,240842000,316485000,324768000,352426000,409112000,398665000,460806000,659504000,640299000,575119000,621610000,587424000,708094000,716446000,650451000,785806000,868931000,810067000,924418000,947774000,1022366000,1051503000,1208488000,1238049000,1259662000,1246564000,1395729000,1419857000,1417310000,1564983000,1601844000,1742238000,1768173000,1761569000,1913259000,1954658000,1839268000,1855917000,2146285000,2203559000
BalanceCurrentAssets,2287125000,2163819000,2609132000,173831000,171508000,171566000,170193000,172950000,230435000,234026000,262829000,289527000,280140000,316337000,462644000,492055000,414843000,322756000,334327000,389053000,424437000,420347000,503275000,594606000,578269000,607130000,658204000,656070000,715837000,820257000,845201000,805038000,837576000,963099000,1036797000,979345000,1131080000,1167144000,1335973000,1319735000,1373628000,1443972000,1438251000,1164135000,1251438000,1481597000,1637099000,1472537000,1402901000,1490477000,35120000,29213000,37653000,45769000
