,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,840000,-144000,99000,-291000,-23000,230000,348000,6279000,621000,168000,457542000,20489000,14247000,2057000,-68919000,44906000,17822000,17197000,15923000,-120419000,14740000,8274000,14158000,16419000,13877000,14217000,90521000,57995000,7669000,6249000,12585000,1391000,968000,1333000,952000,-7742000,702000,588000,483000,4779000,514000,16000,2369000,3799000,510000,43000,432000,3373000,1363000,1748000,1562000,1662000,1698000,1811000
IncomeRevenues_yy,,,,,-102.74,259.72,251.52,2257.73,2800.00,-26.96,131377.59,226.31,2194.20,1124.40,-115.06,119.17,25.09,736.02,123.10,-368.16,-17.29,-51.89,-11.08,113.63,-5.85,71.83,539.36,253.22,-44.74,-56.05,-86.10,-97.60,-87.38,-78.67,-92.44,-656.58,-27.48,-55.89,-49.26,161.73,-26.78,-97.28,390.48,-20.51,-0.78,168.75,-81.76,-11.21,167.25,3965.12,261.57,-50.73,24.58,3.60
IncomeRevenues_sy,,,,,-60.51,48.35,9.33,3.86,42.39,0.76,56.82,42.56,40.86,67.60,14.45,8.56,22.27,19.68,-3.26,5.96,-1.26,-3.94,-8.13,0.86,-6.66,-24.65,11.91,11.54,1.90,7.60,-21.76,-6.12,-5.13,-5.06,2.10,1.05,1.47,-7.94,12.74,-14.98,-14.67,8.34,1.20,6.90,4.60,6.28,1.90,12.72,0.25,-2.12,-1.18,5.95,18.84,11.87
IncomeRevenues_qq,,-117.14,168.75,-393.94,92.10,1100.00,51.30,1704.31,-90.11,-72.95,272246.44,-95.52,-30.47,-85.56,-3450.46,165.16,-60.31,-3.51,-7.41,-856.26,112.24,-43.87,71.11,15.97,-15.48,2.45,536.71,-35.93,-86.78,-18.52,101.39,-88.95,-30.41,37.71,-28.58,-913.24,109.07,-16.24,-17.86,889.44,-89.24,-96.89,14706.25,60.36,-86.58,-91.57,904.65,680.79,-59.59,28.25,-10.64,6.40,2.17,6.65
IncomeRevenues_sq,,-3.73,0.28,18.94,-16.79,2.78,9.50,11.99,-18.78,11.90,26.42,3.43,-3.32,12.88,2.16,14.16,-10.28,14.41,-17.73,16.92,-16.67,1.01,-17.30,15.97,-22.90,-2.20,13.84,5.28,-27.15,3.36,-8.77,3.17,-24.18,-0.94,-2.02,12.70,-7.66,-15.57,3.32,1.10,-12.06,0.74,8.32,6.73,-19.38,2.34,-1.57,29.39,-31.70,1.50,0.20,14.10,-3.86,6.83
IncomeCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeCostOfSales_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeGrossProfit,-1274000,5256000,-7709000,-1205000,-1664000,-848000,-552000,4996000,-337000,-1080000,456503000,13320000,11959000,468000,-84548000,56361000,16158000,15362000,14286000,-122200000,12538000,5497000,11826000,15575000,11663000,11878000,80315000,56345000,5986000,4554000,11745000,407000,360000,304000,287000,-8522000,-493000,-241000,25000,3575000,-141000,-402000,1417000,2413000,-56000,-269000,-85000,2492000,814000,1327000,1199000,1150000,1112000,1109000
IncomeGrossProfit_yy,,,,,-30.61,-116.13,92.84,514.61,79.75,-27.36,82799.82,166.61,3648.66,143.33,-118.52,323.13,35.11,3182.48,116.90,-316.82,-22.40,-64.22,-17.22,112.75,-6.98,116.08,579.14,261.77,-48.68,-61.66,-85.38,-99.28,-93.99,-93.32,-97.56,-2193.86,-236.94,-179.28,-91.29,141.95,71.40,-66.80,5568.00,-32.50,60.28,33.08,-106.00,3.27,1553.57,593.31,1510.59,-53.85,36.61,-16.43
IncomeGrossProfit_sy,,,,,-30.61,-25.63,39.64,78.17,2.96,-42.89,79.71,-1.82,27.28,28.94,13.80,10.00,3.50,-1.64,8.53,7.00,4.14,5.23,-14.48,18.56,-16.57,-20.97,26.06,54.98,12.36,-9.72,-11.25,-76.32,7.91,27.59,1.08,30.43,-9.34,-18.41,6.56,15.32,20.08,15.36,-1.64,0.12,10.04,25.95,16.95,59.25,21.26,12.22,2.61,-2.83,23.07,25.24
IncomeGrossProfit_qq,,512.56,-246.67,84.37,-38.09,49.04,34.91,1005.07,-106.75,-220.47,42368.80,-97.08,-10.22,-96.09,-18165.81,166.66,-71.33,-4.93,-7.00,-955.38,110.26,-56.16,115.14,31.70,-25.12,1.84,576.17,-29.84,-89.38,-23.92,157.91,-96.53,-11.55,-15.56,-5.59,-3069.34,94.21,51.12,110.37,14200.00,-103.94,-185.11,452.49,70.29,-102.32,-380.36,68.40,3031.76,-67.34,63.02,-9.65,-4.09,-3.30,-0.27
IncomeGrossProfit_sq,,-2.44,-27.87,39.23,-38.09,7.69,-9.20,-2.14,-15.81,-30.52,62.48,-48.40,22.28,-9.11,25.52,14.48,6.65,-5.12,0.22,5.29,4.18,-8.10,-33.70,26.49,-11.28,4.07,42.60,7.00,-59.83,9.73,4.27,-5.52,-4.24,5.88,-8.52,-15.94,10.01,0.62,8.56,0.18,-11.96,-3.03,13.61,0.30,-3.51,3.36,3.18,106.69,-25.26,5.62,-8.98,47.44,2.46,6.72
