,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,42909000,82175000,107817000,105318000,141497000,153730000,164724000,144274000,154447000,180748000,255642000,318327000,270288000,229764000,259926000,329092000,283379000,144018000,106756000,154576000,162327000,84417000,123503000,294676000,200605000,202412000,212289000,307798000,321525000,401617000,421699000,326668000,329980000,318230000,284327000,243880000,174729000,138273000,137412000,258359000,276121000,160372000,178689000,185795000,213681000,285450000,225786000,304824000,226261000,309732000,430398000,493211000,501529000,570859000
IncomeRevenues_yy,,,,,229.76,87.08,52.78,36.99,9.15,17.57,55.19,120.64,75.00,27.12,1.68,3.38,4.84,-37.32,-58.93,-53.03,-42.72,-41.38,15.69,90.64,23.58,139.78,71.89,4.45,60.28,98.42,98.64,6.13,2.63,-20.76,-32.58,-25.34,-47.05,-56.55,-51.67,5.94,58.03,15.98,30.04,-28.09,-22.61,77.99,26.36,64.06,5.89,8.51,90.62,61.80,121.66,84.31
IncomeRevenues_sy,,,,,14.30,14.00,44.71,19.53,45.93,23.82,20.41,10.16,3.92,7.02,6.25,3.38,-0.42,-6.39,-10.59,-12.22,-8.16,7.49,16.81,29.52,16.62,26.95,22.91,23.48,31.54,22.24,6.57,0.37,-6.23,-6.71,-2.46,4.46,3.44,11.59,12.37,8.89,10.12,11.58,5.34,1.82,4.48,-1.98,-9.07,2.93,7.10,1.58,8.93,10.04,11.82,14.40
IncomeRevenues_qq,,91.51,31.20,-2.32,34.35,8.65,7.15,-12.41,7.05,17.03,41.44,24.52,-15.09,-14.99,13.13,26.61,-13.89,-49.18,-25.87,44.79,5.01,-48.00,46.30,138.60,-31.92,0.90,4.88,44.99,4.46,24.91,5.00,-22.54,1.01,-3.56,-10.65,-14.23,-28.35,-20.86,-0.62,88.02,6.87,-41.92,11.42,3.98,15.01,33.59,-20.90,35.01,-25.77,36.89,38.96,14.59,1.69,13.82
IncomeRevenues_sq,,25.77,18.30,8.95,-19.46,15.56,12.64,12.57,-14.78,10.13,11.02,2.37,-16.20,5.37,11.62,8.88,-11.78,-1.18,3.91,6.60,-9.89,14.80,6.83,17.03,-21.77,21.40,8.24,14.08,-12.94,11.10,1.84,2.25,-17.30,7.55,2.57,4.41,-9.38,10.20,3.68,7.55,-10.60,13.52,2.24,5.28,-18.10,12.98,-3.94,7.61,-12.66,7.11,11.91,1.30,-5.80,8.21
IncomeCostOfSales,30842000,45979000,73303000,63729000,92458000,92894000,110575000,-691855000,113305000,-362022000,693249000,222036000,200238000,172669000,198246000,203012000,178062000,89330000,77764000,126873000,127973000,49195000,94525000,225908000,139628000,151857000,153518000,226287000,225216000,246955000,291774000,201886000,238318000,224269000,205131000,179420000,96002000,93426000,90269000,167748000,191908000,130177000,135188000,144609000,157743000,209905000,178502000,240331000,162039000,247064000,335094000,417227000,404772000,449838000
IncomeCostOfSales_yy,,,,,199.78,102.04,50.85,-1185.62,22.55,-489.72,526.95,132.09,76.72,147.70,-71.40,-8.57,-11.07,-48.27,-60.77,-37.50,-28.13,-44.93,21.55,78.06,9.11,208.68,62.41,0.17,61.30,62.62,90.06,-10.78,5.82,-9.19,-29.70,-11.13,-59.72,-58.34,-55.99,-6.51,99.90,39.34,49.76,-13.79,-17.80,61.25,32.04,66.19,2.72,17.70,87.73,73.61,149.80,82.07
IncomeCostOfSales_sy,,,,,14.68,15.47,13.35,19.38,30.04,28.05,21.04,7.06,1.63,-2.69,6.98,-8.39,-0.36,-9.62,-7.60,-7.92,-2.46,6.94,20.95,27.89,17.20,26.91,25.64,26.33,41.69,20.93,8.26,3.60,-4.22,-4.78,0.11,0.83,0.87,13.99,10.85,15.34,13.68,9.48,6.50,0.42,-0.23,-1.30,-2.28,4.10,2.72,5.68,9.21,3.43,9.56,7.52
IncomeCostOfSales_qq,,49.08,59.43,-13.06,45.08,0.47,19.03,-725.69,116.38,-419.51,291.49,-67.97,-9.82,-13.77,14.81,2.40,-12.29,-49.83,-12.95,63.15,0.87,-61.56,92.14,138.99,-38.19,8.76,1.09,47.40,-0.47,9.65,18.15,-30.81,18.05,-5.90,-8.53,-12.53,-46.49,-2.68,-3.38,85.83,14.40,-32.17,3.85,6.97,9.08,33.07,-14.96,34.64,-32.58,52.47,35.63,24.51,-2.99,11.13
IncomeCostOfSales_sq,,22.87,16.46,7.16,-19.60,11.68,19.03,11.69,-17.73,0.69,10.67,3.32,-21.05,6.53,10.45,6.69,-12.48,2.69,1.85,3.34,-11.30,18.52,14.62,15.45,-19.38,22.25,7.12,19.15,-8.10,8.96,-1.86,9.32,-13.58,4.32,5.76,11.63,-13.97,9.82,4.43,11.15,-11.14,14.66,4.82,9.64,-19.82,9.56,0.96,7.40,-13.29,8.42,4.26,4.23,-13.61,11.13
