,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,9477105000,8833182000,9196416000,11522767000,11820301000,10041017000,11129682000,9544323000,8047042000,9280307000,10345508000,11167249000,10691001000,12978260000,13669978000,13462027000,9615140000,11456597000,14383106000,15223682000,12704030000,15280782000,17133883000,16753359000,17780144000,19479600000,20805852000,21147066000,19009211000,19518210000,20762710000,19914216000,17717415000,19403897000,20147871000,19015570000,15243982000,16511051000,18115056000,15817977000,12629208000,15015634000,15148917000,12480516000,9482382000,12744774000,13376651000,13959750000,13087596000,13814601000,14434510000,15017072000,13526568000,17738449000
IncomeCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDistributionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeAdministrativExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeGrossProfit,2463186000,1741476000,1954116000,1877601000,2034660000,2288658000,2424023000,1636326000,1762628000,2093897000,1934476000,1811693000,1631551000,2098024000,1722378000,1068902000,1491135000,1520870000,1506898000,1388018000,1668472000,2618526000,2024107000,2171038000,2673078000,2310840000,2267099000,1846213000,2441500000,1455891000,2552435000,1573460000,1832896000,1151466000,17103000,-195006000,1268472000,1300993000,2124293000,-614939000,1502232000,2165865000,-226746000,-4231341000,1255810000,2005220000,1914822000,1855159000,2129528000,1748134000,1845157000,1951375000,1505750000,2434818000
IncomeOtherOperatingIncome,31598000,123962000,57776000,80325000,1247655000,57958000,50866000,140600000,270582000,37776000,364771000,441506000,169102000,151674000,-161686000,128122000,235357000,938146000,143723000,458082000,154512000,113187000,80971000,11488000,362158000,149190000,-184462000,21825000,164307000,-30059000,187514000,-96488000,61198000,143751000,259482000,602658000,222809000,78591000,57159000,1566000,146275000,16771000,31280000,989169000,90807000,65940000,93700000,102070000,141576000,235585000,-88803000,59603000,88398000,123584000
IncomeOtherOperatingCosts,1117743000,457313000,915075000,967557000,985843000,883354000,1091481000,905586000,861650000,731141000,850175000,933991000,885360000,993486000,1047704000,1099253000,701875000,1165942000,1011286000,1159958000,1125360000,2062379000,903283000,1220518000,1383975000,1265580000,1289797000,1702026000,1430036000,1416049000,1246304000,1221668000,970371000,1109086000,1079891000,992054000,860377000,940854000,954896000,1140372000,736759000,722656000,-1262763000,3185378000,577674000,655914000,724148000,1135404000,627049000,525875000,844118000,1182228000,667400000,970461000
IncomeEBIT,1377041000,1408124000,1096818000,990369000,2296472000,1463262000,1383408000,871340000,1171560000,1400531000,1449072000,1319208000,915294000,1256211000,512988000,97770000,1024617000,1293074000,639335000,686143000,697624000,669335000,1201795000,962007000,1651261000,1194450000,792841000,166012000,1175771000,9783000,1493645000,255304000,923723000,186131000,-803305000,-584402000,630904000,438729000,1226556000,-1753745000,911749000,1459981000,1067297000,-6427550000,768944000,1415246000,1284374000,821825000,1644055000,1457844000,912235000,828750000,926748000,1587940000
IncomeFinanceIncome,,59022000,79159000,71145000,44829000,28157000,113106000,74951000,142709000,109456000,9136000,149199000,237565000,1072122000,-221284000,585279000,-149522000,352239000,328240000,-247669000,146349000,180032000,146491000,57680000,873399000,167070000,493091000,-20164000,333536000,109624000,281605000,482454000,510243000,-83423000,-121739000,90300000,228004000,86041000,113900000,49640000,106257000,77725000,32346000,1003884000,153666000,150612000,195017000,190493000,177278000,297331000,186976000,186314000,327429000,301817000
IncomeFinanceCosts,-17985000,292846000,169325000,197844000,419047000,234620000,-75234000,239035000,118030000,642294000,-65594000,-92854000,156155000,522715000,444850000,1195728000,2274710000,-1655088000,11669000,439508000,449979000,1279567000,-516240000,380262000,399803000,295800000,725555000,578693000,238755000,278373000,230086000,460362000,663107000,19301000,250783000,283192000,502153000,238373000,665375000,482828000,643599000,271653000,168926000,1394286000,163078000,298312000,280168000,650346000,227393000,225721000,256100000,229636000,352485000,624901000
