,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeRevenues,1485839000,2146042000,3060058000,2953606000,2689646000,3265058000,3701848000,3141532000,2543895000,3070689000,3530088000,3980451000,3561473000,4217918000,4764221000,3751126000,2716635000,3447868000,4132020000,4024518000,3911603000,4736015000,5279738000,5735448000,6515227000,6781383000,7597501000,8365475000,7832342000,8384112000,8568780000,8325766000,7168698000,6106166000,7787455000,7496846000,7176973000,7199283000,7549828000,6575803000,5131486000,6641754000,5710431000,5225771000,3935947000,4968969000,5660039000,6366145000,5447300000,5454900000,6262544000,7020856000,6324700000,7531000000
IncomeCostOfSales,1267981000,1842965000,2388103000,2554505000,2348220000,2695412000,3204808000,2729593000,2267006000,2581877000,3011368000,3486441000,3214096000,3550670000,4451468000,4071024000,2464417000,3040731000,3658049000,3612593000,3499499000,4124607000,4600165000,5044942000,5783699000,6130184000,7149276000,7509222000,7088245000,7947001000,7596187000,7708526000,6828091000,5945349000,7041107000,7064316000,6795070000,6650511000,7001385000,7019648000,4480435000,5636199000,5189169000,4943225000,3393523000,3922754000,4789996000,5109427000,4485000000,4881500000,5064156000,5763444000,5464300000,6207100000
IncomeDistributionExpenses,76887000,125397000,152692000,146674000,141357000,149080000,185129000,189987000,168392000,166329000,176238000,186536000,161052000,185951000,187056000,203309000,158864000,169269000,192956000,205278000,175372000,218452000,236429000,242129000,222321000,246907000,260589000,270549000,242890000,262872000,264771000,281429000,251544000,258296000,302782000,293564000,267933000,291502000,287966000,314670000,292251000,325633000,323530000,343432000,303987000,320090000,335109000,331914000,285000000,298400000,330547000,338353000,305500000,341600000
IncomeAdministrativExpenses,60130000,61293000,58483000,94080000,62141000,83259000,61510000,106982000,73014000,75257000,78087000,109082000,87322000,75444000,78005000,103752000,84470000,66265000,75556000,106375000,84855000,92363000,100194000,99706000,100480000,97493000,100006000,134290000,101624000,98792000,105637000,140396000,108665000,89568000,103411000,127533000,100966000,113995000,114202000,117892000,108739000,116437000,106038000,127906000,106953000,103800000,103390000,111757000,109000000,106000000,113070000,121930000,106400000,92600000
IncomeGrossProfit,80841000,116387000,460780000,158347000,137928000,337307000,250401000,114970000,35483000,247226000,264395000,198392000,99003000,405853000,47692000,-626959000,8884000,171603000,205459000,100272000,151877000,300593000,342950000,348671000,408727000,306799000,87630000,451414000,399583000,75447000,602185000,195415000,-19602000,-187047000,340155000,11433000,13004000,143275000,146275000,-876407000,250061000,563485000,91694000,-188792000,131484000,622325000,431544000,813047000,568300000,169000000,754771000,797129000,448500000,889700000
IncomeOtherOperatingIncome,276533000,4521000,15489000,5727000,5547000,3510000,13084000,5958000,33967000,14179000,5557000,28142000,4937000,8896000,5372000,-2033000,11471000,7682000,8414000,46697000,7187000,8657000,13976000,27139000,134090000,20383000,5472000,8832000,26837000,7710000,5307000,84725000,3872000,87871000,2031000,-49433000,7279000,2366000,3201000,13861000,22906000,5868000,2009000,17508000,14824000,9377000,9831000,73068000,13700000,18600000,3920000,24080000,4600000,13700000
IncomeOtherOperatingCosts,5852000,9049000,7234000,26583000,12771000,5880000,8990000,42718000,16521000,10482000,13482000,51696000,9241000,29046000,13883000,36419000,7682000,21266000,29581000,82160000,27064000,16891000,24680000,71061000,5551000,10229000,4950000,317144000,7434000,944588000,3696000,128735000,10321000,1166000,2019000,9174000,2954000,560623000,69924000,212361000,5243000,689000,187265000,148144000,8538000,81139000,9692000,151431000,5500000,14700000,2217000,98583000,5300000,5500000
IncomeEBIT,351522000,111859000,469035000,137491000,130704000,334937000,254495000,78210000,52929000,250923000,256470000,174838000,94699000,385703000,39181000,-665411000,12673000,158019000,184292000,64809000,132000000,292359000,332246000,304749000,537266000,316953000,88152000,143102000,418986000,-861431000,603796000,151405000,-26051000,-100342000,340167000,-47174000,17329000,-414982000,79552000,-1074907000,267724000,568664000,-93562000,-319428000,137770000,550563000,431683000,734684000,576500000,172900000,756474000,722626000,447800000,897900000
IncomeFinanceIncome,12508000,14242000,20340000,28652000,30671000,42244000,22698000,37682000,38209000,57619000,57653000,160068000,398155000,94988000,-178928000,-231707000,6315000,31629000,604008000,312960000,8566000,1348000,7092000,6422000,238971000,47649000,-268746000,4398000,376982000,-348435000,194938000,78523000,4494000,10815000,37481000,82369000,29240000,-17678000,3692000,6486000,6145000,7612000,4379000,82501000,111995000,-45425000,85050000,-125020000,107000000,151500000,114817000,76683000,95800000,-72700000
IncomeFinanceCosts,14570000,33006000,-8555000,13536000,11477000,12473000,2974000,14637000,10229000,4925000,11494000,18347000,142754000,-42102000,140194000,226085000,797882000,-731346000,89663000,147680000,139751000,1116284000,-959334000,84791000,27566000,48383000,256385000,226928000,58970000,77787000,49800000,61866000,200711000,77694000,-1764000,65663000,67274000,73146000,178801000,408761000,383189000,-20181000,175571000,149664000,65186000,106036000,22970000,110608000,58500000,56900000,53889000,64711000,44100000,72300000
