,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKCurrent_yy,70.37,28.78,34.09,,,,34.62,41.32,1.60,,-26.66,-30.84,-21.44,,-87.90,-83.96,-76.86,,109.22,60.11,87.64,,-52.73,-56.49,53.33,,90.40,81.61,-32.20,-13.17,101.12,131.46,18.22,-9.03,-6.30,-4.31,-12.31,-13.07,-22.25,-38.25,-42.80,-34.04,-72.29,-84.02,-93.27,15.77,173.55,436.01,1225.25
WKCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent_qq,,,,1.19,12.40,-100.00,,6.23,-19.19,-100.00,,0.17,-8.21,-100.00,,32.73,32.44,-100.00,,1.57,55.22,-100.00,,-6.51,447.04,-9.47,-58.87,-10.83,104.23,15.93,-4.74,2.62,4.31,-10.79,-1.87,4.79,-4.40,-11.56,-12.25,-16.77,-11.44,1.98,-63.13,-52.02,-62.71,1654.66,-12.88,-5.98,-7.79
WKCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent_yy,-41.31,-22.34,-25.43,,,,-25.72,-29.24,-1.57,,36.36,44.59,27.28,,725.98,523.44,332.17,,-52.20,-37.54,-46.71,,111.57,129.84,-34.78,,-47.48,-44.93,47.49,15.17,-50.27,-56.80,-15.41,9.94,6.72,4.51,14.03,15.03,28.62,61.97,74.83,51.61,260.80,525.61,1384.69,-13.62,-63.44,-81.34,-92.45
CWKCurrent_sy,-8.44,-22.34,-25.43,,,,-6.28,-26.85,-1.57,,8.07,88.77,-0.82,,235.16,-25.69,-19.93,,4.74,3583.34,300.35,,-28.00,-79.12,-24.18,,73.57,-52.75,9.52,21.96,-47.15,-5.27,-4.74,3.81,0.42,-1.41,-2.90,-8.84,19.18,-8.04,-7.23,0.09,-7.89,-8.08,15.75,8.30,-12.97,-2.00,29.08
CWKCurrent_qq,,,,-1.18,-11.03,,,-5.86,23.77,,,-0.18,8.94,,,-24.66,-24.48,,,-1.54,-35.57,,,6.96,-81.72,10.47,143.14,12.16,-51.04,-13.74,4.98,-2.56,-4.13,12.10,1.91,-4.58,4.60,13.09,13.94,20.16,12.91,-1.93,171.17,108.36,167.95,-94.29,14.78,6.37,8.46
CWKCurrent_sq,,,,-35.38,36.05,,,-49.56,83.08,,,-11.90,-3.81,,,-80.47,3.65,,,586.89,-88.73,,,99.18,-59.09,-12.40,143.14,-45.78,-5.17,-2.45,5.35,-2.81,-4.63,6.31,1.91,-4.58,-6.07,-0.19,33.23,-26.37,-5.25,7.69,22.60,-26.52,19.32,0.75,-1.47,-17.26,57.16
WKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_yy,-58.04,53.52,144.17,,,,-60.24,-78.79,-76.26,,-673.45,-221.37,-268.47,,-352.88,-266.24,-83.08,,42.54,41.75,51.53,,67.60,56.75,-565.68,,-642.35,-601.81,-61.76,-13.11,28.18,30.04,66.93,-0.76,-17.41,-16.48,-6.84,14.14,31.72,22.93,40.96,33.84,1.37,4.29,-36.58,20.41,30.37,38.56,39.85
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,,758.41,-2.69,-100.00,,357.82,8.95,-100.00,,3.10,-51.22,100.00,,21.64,24.40,100.00,,20.56,37.10,100.00,,-6.05,-868.24,48.30,-39.83,-0.26,-123.17,63.85,11.22,2.34,-5.52,-10.13,-3.46,3.11,3.22,11.49,17.73,-9.37,25.86,0.83,-22.66,-6.13,-5.80,42.21,-7.31,6.34,-3.57
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,151.38,371.59,321.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,,,,,,,491.25,371.59,181.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,,-88.35,2.77,,,-78.15,-8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,,-63.00,2.77,,,-70.49,-38.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-2.29,52.25,2.42,,,,-27.13,10.16,11.01,0.02,-10.12,-26.07,-45.22,-55.42,-85.86,-95.33,-91.86,-78.78,156.23,864.68,570.09,189.84,-22.42,-24.89,354.82,259.47,308.43,274.69,38.32,-18.33,-31.00,-25.56,-66.02,-21.44,-2.48,-8.75,-7.53,-2.30,-20.72,-13.41,-24.55,-18.17,-17.74,-29.59,-25.68,-45.30,-37.21,-29.77,-19.54
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,,-31.31,2.08,4.04,-0.11,3.85,2.87,-6.27,-10.24,-14.58,-23.78,-23.71,-71.54,-71.78,32.88,98.78,243.78,6.24,-7.70,-14.02,-7.99,2.86,458.93,-32.05,4.54,-5.64,106.33,-59.88,-11.68,1.80,-5.81,-7.24,9.65,-4.75,-4.56,-1.99,-11.03,4.04,-16.83,6.30,-10.57,-10.95,-12.20,-21.76,2.66,-0.40,0.58
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,2.34,-34.32,-2.36,,,,37.26,-9.23,-9.92,-0.02,11.24,35.29,82.55,124.28,607.38,2041.41,1127.78,371.34,-60.97,-89.64,-85.07,-65.50,28.91,33.15,-78.02,-72.18,-75.52,-73.31,-27.69,22.45,44.91,34.34,194.25,27.29,2.54,9.59,8.15,2.35,26.13,15.49,32.53,22.20,21.57,42.03,34.55,82.81,59.25,42.39,24.29
CPCurrent_sy,-1.43,-19.63,21.34,,,,18.55,-10.23,-21.26,-7.96,10.85,23.01,82.55,124.28,134.03,115.51,607.28,194.00,-0.15,16.42,-76.51,-57.04,-5.03,-19.76,-31.30,-25.66,-6.02,4.83,29.99,-2.29,9.17,-3.92,5.43,27.36,5.63,-5.68,0.01,-10.21,-4.68,-1.97,-7.47,32.06,25.80,31.55,42.77,15.18,-9.09,9.94,-0.56
CPCurrent_qq,,,,45.58,-2.03,-3.87,0.11,-3.72,-2.78,6.70,11.39,17.09,31.18,31.09,251.33,254.45,-24.79,-49.68,-70.91,-5.88,8.35,16.31,8.68,-2.78,-82.11,47.17,-4.34,5.96,-51.53,149.23,13.21,-1.77,6.17,7.82,-8.80,4.97,4.78,2.03,12.40,-3.88,20.24,-5.93,11.82,12.29,13.90,27.82,-2.59,0.40,-0.58
CPCurrent_sq,,,,30.29,0.78,-8.72,-1.09,-1.34,-11.60,6.70,19.13,9.48,31.18,31.09,24.31,0.82,330.52,-45.51,-57.78,17.56,-13.14,-0.35,-6.67,-0.67,-25.63,7.84,17.98,10.80,-7.79,-18.94,31.81,-2.48,1.19,-2.08,9.32,-12.92,7.29,-12.08,16.05,-10.45,1.28,25.48,10.54,-6.36,9.92,1.23,-12.75,13.25,-0.58
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,-140.00,2822.92,187.15,,,,-60.72,-32.03,-15.88,-97.41,-324.29,-313.05,-430.43,-11291.30,-599.88,-402.33,-162.82,-83.76,105.50,108.09,102.56,104.63,-493.32,-418.32,-6539.95,-3103.04,-126.08,-106.17,-4.83,38.16,77.47,85.12,96.42,89.30,70.84,41.96,-123.02,-3.98,-124.23,-129.96,-60.59,-135.15,-302.58,-231.35,-58.05,-104.48,27.55,51.42,39.08
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,,-21.88,-24.59,20.26,-44.57,35.21,-6.67,-96.29,-4891.30,-28.43,-44.75,-25.64,-199.64,7.82,24.27,12.15,108.96,35.61,-76.06,59.08,-861.49,-9.75,-384.37,25.82,42.67,-0.09,-146.28,56.24,79.12,33.87,40.71,-30.63,43.07,-31.63,-127.81,39.09,-22.77,-34.99,-59.09,10.82,-110.18,-11.11,24.11,-15.38,25.53,25.50,4.83
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,,-65.17,,,,154.70,47.12,18.90,3736.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_sy,,,-38.04,,,,94.48,150.60,69.50,3076.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_qq,,,,28.01,32.60,-16.83,80.41,-26.06,7.17,2583.24,,,,,,,,,,-26.30,317.50,-37.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_sq,,,,-17.53,22.59,-13.38,122.09,6.26,-17.08,1523.32,,,,,,,,,,-26.30,190.79,-25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,-34.31,249.19,209.47,,,,-76.12,-58.82,-51.73,-81.36,-217.26,-228.11,-301.68,-729.54,-514.31,-331.41,-81.18,-7.34,114.00,118.02,111.19,113.45,-234.61,-229.50,-1557.98,-1290.53,-178.58,-140.84,-25.37,29.06,103.21,109.89,105.42,107.85,444.98,-3.79,-162.05,-79.65,-142.34,-172.51,-112.11,-1046.34,-497.76,-661.48,-109.45,-190.98,15.04,46.24,22.96
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,,-29.55,-12.90,9.73,-64.54,21.50,2.10,-57.64,-323.11,-32.75,-60.73,-32.24,-117.71,6.77,32.50,21.65,128.40,19.95,-58.09,-5.81,-384.28,-15.40,-371.85,23.09,33.48,0.23,-145.61,56.48,103.01,207.12,34.67,-36.93,108.93,-45.78,-186.86,120.68,-534.76,7.15,-154.08,7.73,-174.61,-18.28,30.11,-28.19,19.82,25.16,-0.15
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,52.21,-71.37,-67.69,,,,318.84,142.81,107.18,436.69,,,,,,,,,,,,,,,,,,,,,,,,,-81.67,4.01,,392.06,,,,,,,,,,,
CZOCurrent_sy,58.36,-57.33,-55.10,,,,142.26,54.46,108.74,439.95,,,,,,,,,,,,,,,,,,,,,,,,,58.98,141.28,,35.10,,,,,,,,,,,
CZOCurrent_qq,,,,41.96,14.81,-8.87,181.99,-17.70,-2.04,136.07,,,,,,,,,,-16.64,138.61,6.16,,,,,,,,,,-67.48,-25.73,58.63,-52.15,84.50,,,,,,,,,,,,,
CZOCurrent_sq,,,,1.15,-5.35,-9.02,178.13,-35.51,27.92,135.34,,,,,,,,,,-43.75,133.83,5.90,,,,,,,,,,-3.17,20.82,4.01,30.66,46.96,,,,,,,,,,,,,
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,0.25,93.21,-48.69,,,,-0.66,59.19,22.93,,106.10,3.67,116.65,,-0.36,-0.49,-13.62,,-17.89,53.50,-21.09,,-25.44,-15.64,120.46,120.88,82.22,75.76,29.09,-7.89,-10.39,-8.05,-45.50,8.85,5.71,0.25,-11.64,-12.17,-20.13,-13.66,-17.85,-16.24,-6.00,-9.12,7.07,-4.87,-3.64,-7.48,-9.97
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,,-38.43,30.57,26.78,-2.53,-1.33,0.83,3.13,100.88,-50.37,110.71,-52.40,100.16,-50.43,82.90,-44.89,64.36,-7.35,-5.98,-30.16,22.55,4.84,145.70,-30.03,1.10,1.12,80.46,-50.07,-1.65,3.76,6.97,-0.29,-4.49,-1.60,-5.71,-0.89,-13.14,6.37,-10.29,1.05,-2.53,2.85,5.69,-10.21,-1.26,-1.26,2.84
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,2.59,26.91,-49.90,,,,36.33,44.50,10.73,-0.02,129.31,40.25,295.51,124.28,604.83,2031.00,960.54,371.34,-67.96,-84.09,-88.22,-65.50,-3.88,12.33,-51.53,-38.56,-55.39,-53.09,-6.67,12.79,29.86,23.50,60.39,38.55,8.39,9.86,-4.44,-10.10,0.75,-0.28,8.88,2.35,14.28,29.07,44.05,73.91,53.46,31.74,11.89
EVPCurrent_sy,-3.50,18.29,-16.26,,,,162.96,35.80,-15.88,-7.96,30.61,-27.14,285.43,124.28,44.87,202.58,495.73,211.80,-9.46,3.30,-85.18,-51.68,-10.47,-13.13,3.83,-10.80,0.22,-5.97,-9.67,-16.14,-2.68,-13.60,8.30,26.97,-3.12,9.86,-1.74,-2.14,-4.72,-4.84,4.67,8.75,31.17,39.83,53.21,43.66,-15.63,10.14,1.32
EVPCurrent_qq,,,,-10.36,27.91,21.87,-2.43,-4.99,-1.98,10.04,123.77,-41.89,176.42,-37.60,603.24,75.69,37.56,-72.27,-52.19,-12.79,1.87,-18.77,33.19,1.92,-56.04,2.97,-3.29,7.17,-12.54,24.44,11.35,1.92,13.58,7.50,-12.90,3.30,-1.21,1.13,-2.38,2.25,7.86,-4.94,8.99,15.49,20.38,14.77,-3.83,-0.86,2.24
EVPCurrent_sq,,,,49.19,-17.79,0.56,113.20,-22.95,-49.08,10.04,202.53,-57.02,169.37,-35.97,95.41,-10.23,430.35,-66.49,-43.26,2.43,-23.94,9.30,5.13,-0.62,-9.09,-6.10,18.12,-6.75,-12.67,-12.82,37.09,-17.22,9.47,2.20,4.60,-6.13,-2.09,1.78,1.84,-6.24,7.70,5.75,22.84,-0.05,18.00,-0.84,-27.86,30.48,8.56
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,52.60,-44.68,-83.42,,,,316.03,286.51,154.68,436.69,-275.79,-180.93,-207.41,-115.88,83.78,76.94,52.32,6.84,686.46,951.98,805.41,843.54,-155.39,-165.15,-115.12,-118.56,34.59,27.03,-2.97,-29.85,2892.47,1029.62,1105.30,1485.89,-80.62,4.27,-242.50,332.17,-288.60,-218.99,61.28,-108.84,84.27,88.06,48.89,67.30,-13.44,-72.08,-16.86
EVEBITCurrent_sy,54.30,-14.68,-77.22,,,,168.60,79.62,182.71,439.95,-276.13,-200.12,-171.35,-119.37,104.59,81.34,54.85,33.62,2222.67,958.16,762.80,855.83,-122.03,-130.76,-106.55,-104.50,268.92,-89.67,961.31,1583.16,124.36,339.34,125.15,62.93,129.39,201.54,-47.25,38.23,-119.58,-110.88,-134.63,-112.45,-55.83,-28.25,-78.74,-140.27,251.97,281.84,212.34
EVEBITCurrent_qq,,,,-12.59,49.90,15.53,174.83,-18.79,-1.23,143.46,-190.02,62.61,-31.08,64.00,8.06,46.83,-170.97,29.66,678.78,-22.76,124.35,-25.86,-143.12,9.16,47.93,9.02,-51.98,-1.35,26.53,-14.74,3368.38,-66.26,-20.55,58.18,-54.30,81.55,-208.58,579.71,-119.94,-14.54,64.67,-9.50,64.51,13.04,-51.23,29.95,-23.14,-31.92,-2.70
EVEBITCurrent_sq,,,,10.67,-22.37,4.50,199.17,-26.00,22.19,99.59,-197.59,57.93,12.92,45.81,123.11,-271.15,-110.67,20.34,908.65,-36.77,62.71,-9.15,-123.57,11.71,65.37,37.49,983.89,-199.13,257.26,7.63,33.71,5.75,47.94,-22.11,88.24,39.01,-74.12,104.11,-126.66,22.76,17.61,26.62,-233.66,36.43,-14.83,1.35,311.04,-23.94,-29.06
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,11.56,-14.56,-78.20,,,,234.90,221.48,111.84,201.48,-528.58,-257.34,-281.66,-136.18,89.93,82.96,58.64,14.41,604.04,864.25,690.00,741.72,-163.21,-171.65,-117.98,-121.37,33.15,24.67,-4.25,-32.38,1111.55,686.95,805.61,941.51,-60.90,1.65,-563.08,99.57,-508.57,-413.71,80.87,-136.80,89.76,92.50,52.04,71.36,-13.54,-74.37,-14.82
EVEBITDACurrent_sy,-2.94,15.51,-60.99,,,,148.19,70.71,138.37,180.10,-473.83,-281.46,-223.71,-148.60,102.10,85.93,61.59,38.42,2470.18,779.93,1015.58,1019.41,-68.77,-140.00,-105.79,-67.23,28.12,151.51,590.89,51.45,81.07,863.41,134.14,83.10,98.86,16.87,-21.14,-10.12,-112.22,-111.64,-132.73,-120.22,545.91,590.75,-28.64,-29.25,-7.48,-28.26,252.93
EVEBITDACurrent_qq,,,,-11.83,46.92,19.47,116.39,-15.36,-3.19,70.03,-407.63,68.93,-11.77,66.13,14.38,47.43,-171.26,29.90,604.20,-20.29,109.42,-23.76,-149.67,9.64,47.44,9.38,-55.34,-1.82,27.26,-15.06,1287.01,-40.92,-12.56,37.22,-44.84,53.60,-498.34,159.14,-212.92,-17.93,75.70,-13.73,68.58,13.57,-55.32,32.09,-24.55,-32.74,-2.28
EVEBITDACurrent_sq,,,,10.54,-20.04,7.74,160.64,-23.97,11.65,26.60,-447.86,63.10,23.88,50.27,115.00,-347.71,-107.83,20.27,726.17,-34.47,179.86,-19.94,-78.73,-183.94,59.50,553.22,-16.84,-66.25,285.96,39.82,-0.58,79.56,-6.20,9.34,7.98,5.53,-36.71,24.63,-114.68,-0.48,-77.99,23.01,423.84,10.58,-146.66,22.64,331.81,-14.25,-0.54
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,-37.50,2230.30,113.94,,,,-70.81,-51.85,-17.20,,-405.69,-407.69,-520.62,,-5681.00,-3032.67,-1035.94,,102.63,105.05,101.36,,-932.38,-831.56,-4298.81,,-18.74,-13.55,-54.60,28.78,88.80,93.57,96.97,88.24,68.88,39.34,-154.48,-19.67,-188.32,-272.45,-180.69,-256.35,-1353.26,-1972.82,-2246.92,-76.63,73.51,90.93,95.40
ROE_sy,-55.76,270.00,69.42,,,,-28.00,-69.85,-17.20,,-134.58,-575.14,-372.09,,507.42,-250.81,-5.36,,24.92,118.85,121.85,,-117.96,-125.89,-193.19,,212.18,59.25,41.83,112.14,-43.75,151.67,96.35,-138.00,217.54,22.58,-4450.00,-231.58,-166.67,-996.05,22.53,-80.95,4.97,93.32,-64.54,-253.51,172.97,625.27,188.79
ROE_qq,,,,-22.81,-32.90,,,27.33,15.38,,,-28.17,-57.73,,,30.55,42.80,,,33.56,-84.57,,,-17.38,11.44,18.06,-39.39,-12.25,-20.57,62.25,78.08,35.55,43.19,-46.49,41.98,-25.64,-138.32,31.11,-39.78,-62.30,-79.60,12.54,-470.04,-131.50,-103.35,93.42,14.52,20.77,-3.22
ROE_sq,,,,0.80,-35.11,,,-57.78,78.18,,,-480.10,-2.03,,,-599.50,69.36,,,-24.62,-64.48,,,-8.67,-27.84,-9.43,173.79,-139.47,-82.50,122.83,242.00,-63.74,-112.90,-137.50,2957.89,-86.00,-578.95,82.69,-474.60,-88.12,58.59,59.57,-201.75,86.77,-919.78,13.15,162.28,-4.78,72.38
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,-100.00,2500.00,122.08,,,,-55.16,-50.16,-32.15,,-367.36,-372.61,-486.77,,-1153.36,-885.75,-404.22,,107.22,110.45,103.19,,-942.04,-674.60,-1792.57,,49.13,45.17,10.56,26.45,74.31,85.07,92.58,89.17,71.38,40.96,-162.11,-26.14,-186.26,-186.94,-126.72,-195.60,-433.21,-362.45,-88.81,-156.97,17.89,43.40,30.86
ROA_sy,-60.99,203.80,122.08,,,,-16.98,-70.41,-32.15,,-291.98,-508.59,-445.54,,139.32,-321.14,-324.27,,108.38,123.13,103.71,,-116.59,-126.68,-228.81,,265.37,65.39,37.72,103.27,-47.12,145.45,97.18,-223.81,187.13,51.43,-3525.00,-153.85,-216.55,-735.85,-4.83,-84.85,34.62,16.91,-152.63,-401.64,122.17,125.71,163.80
ROA_qq,,,,18.20,-23.97,,,31.38,3.50,,,-33.96,-46.85,,,-5.36,24.89,,,52.60,-77.10,,,-4.13,32.54,-12.34,35.54,-12.24,-10.04,7.62,77.49,34.75,45.30,-34.80,40.52,-34.62,-142.86,35.13,-34.97,-34.93,-91.89,15.42,-143.47,-17.03,21.65,-15.12,22.20,19.33,4.29
ROA_sq,,,,32.83,-32.34,,,-52.66,55.13,,,-0.77,-31.19,,,-1179.34,-32.16,,,19.83,-78.78,,,-92.64,-2.47,-40.79,159.50,-140.31,-84.42,107.39,861.90,-65.35,-111.43,-225.00,2330.77,-81.72,-373.58,77.24,-924.24,0.30,54.90,59.87,-262.30,-26.70,-37.14,20.31,116.01,46.94,240.28
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-32.78,129.20,202.28,,,,-67.24,-62.62,-56.52,-81.39,-230.46,-273.34,-468.13,-1513.66,-4245.40,-9137.88,-2124.50,-405.98,105.47,101.87,101.67,104.64,-273.48,-272.41,-420.47,-431.10,31.79,35.72,9.37,13.14,104.63,113.27,115.97,109.99,461.43,5.42,-167.05,-79.13,-153.44,-183.89,-181.08,-1254.65,-626.19,-980.00,-181.82,-431.92,-35.28,23.43,4.25
OPM_sy,-51.90,88.24,202.28,,,,-63.10,-6.57,-71.36,-81.60,-215.84,-161.67,-468.13,-1099.51,134.14,-1521.01,-528.47,-188.59,192.92,105.21,103.39,103.17,-76.47,-96.46,-7.59,-101.79,137.55,-548.00,-44.24,5935.00,10.32,422.99,63.95,-7.28,18.55,-36.01,-34.28,-56.01,-131.04,-180.02,-367.39,-437.61,-54.10,24.70,39.51,30.30,246.01,311.83,165.23
OPM_qq,,,,2.54,-14.66,5.45,-64.50,16.99,-0.73,-54.86,-348.84,-55.44,-110.83,-73.35,-664.91,-230.45,49.23,60.57,108.26,12.89,-54.58,9.55,-408.86,-12.19,15.58,-13.18,36.37,-5.73,-19.04,-8.47,103.39,202.86,43.16,-32.13,90.78,-43.13,-191.05,121.13,-588.37,10.71,-205.07,13.20,-207.15,-32.79,20.40,-63.83,21.89,24.84,0.45
OPM_sq,,,,15.31,15.22,-0.60,-72.06,191.97,-64.68,-36.15,-275.94,-55.44,-110.83,-73.35,106.01,-7480.65,18.26,20.40,106.10,31.30,-46.79,-25.50,-54.78,-80.24,1288.00,-101.44,6110.00,-137.27,272.77,50.78,13.62,9.13,-12.30,-14.74,45.29,-41.09,-9.94,-42.93,-202.52,-51.84,-200.94,27.94,53.20,25.80,-141.76,16.98,198.04,7.65,-25.55
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-157.14,1855.56,180.38,,,,-46.16,-38.23,-24.19,-97.44,-349.69,-387.94,-703.19,-25568.18,-4852.31,-10660.19,-3126.87,-766.13,102.14,100.84,100.38,101.60,-607.19,-523.84,-1515.99,-934.54,44.64,44.97,24.22,24.27,67.37,80.01,89.46,86.38,70.15,36.39,-141.35,-6.44,-183.24,-165.76,-112.76,-187.20,-389.69,-370.31,-112.61,-273.80,-15.38,30.83,24.27
