,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKCurrent_yy,4.63,176.99,367.71,,,,380.12,162.89,67.40,113.96,-55.51,-51.97,-44.11,-100.00,-0.15,3.54,-4.81,,32.24,3.19,23.04,,-44.20,-21.40,-32.68,,-9.65,-14.48,-9.65,0.68,27.73,-3.11,-2.68,-17.54,-21.73,22.40,18.53,21.46,-4.86,-22.77,-25.49,-18.86,-11.14,-8.32,-14.17,-17.33,-17.09,-21.11,-15.15
WKCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent_qq,,,,59.51,38.68,-2.72,123.10,-12.66,-11.69,24.34,-53.61,-5.71,2.77,-100.00,,-2.22,-5.52,-100.00,,-23.70,12.65,-100.00,,7.48,-3.52,-1.01,-11.98,1.73,1.93,10.30,11.67,-22.83,2.39,-6.55,6.00,20.68,-0.85,-4.23,-16.97,-2.05,-4.34,4.29,-9.07,1.06,-10.44,0.44,-8.80,-3.85,-3.67
WKCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent_yy,-4.42,-63.90,-78.62,,,,-79.18,-61.98,-40.24,-53.27,124.92,108.26,78.85,,0.14,-3.40,5.07,,-24.37,-3.10,-18.76,,79.14,27.23,48.57,,10.72,16.92,10.68,-0.67,-21.72,3.20,2.74,21.25,27.75,-18.29,-15.65,-17.67,5.10,29.48,34.23,23.25,12.56,9.08,16.51,20.98,20.60,26.75,17.86
CWKCurrent_sy,27.52,-42.84,74.46,,,,245.70,-38.79,49.53,-15.46,-57.99,74.98,-4.37,,22.96,19.09,21.03,,-11.99,198.69,133.55,,-6.23,-3.72,-3.12,,-25.64,-27.39,-46.52,-49.07,-34.08,-35.06,-19.50,-9.97,-8.46,-17.93,-10.47,-18.61,-18.71,-2.46,10.00,11.35,-5.13,3.30,-2.32,5.45,12.17,11.04,43.50
CWKCurrent_qq,,,,-37.30,-27.90,2.81,-55.20,14.51,13.31,-19.61,115.62,6.03,-2.69,,,2.29,5.84,,,31.05,-11.26,,,-6.93,3.63,1.04,13.61,-1.71,-1.90,-9.33,-10.47,29.58,-2.33,7.01,-5.67,-17.12,0.83,4.43,20.44,2.10,4.52,-4.11,9.98,-1.05,11.65,-0.43,9.64,3.99,3.82
CWKCurrent_sq,,,,-61.22,-7.33,53.80,525.49,-93.13,126.39,-13.05,210.83,-71.40,23.72,,,-72.30,25.74,,,-6.00,-1.68,,,-3.48,-1.08,-3.87,-18.99,-5.74,-27.14,-8.45,4.85,-7.15,-9.68,2.38,6.61,-16.75,-1.47,-6.93,6.49,-0.11,11.11,-5.79,-9.27,8.77,5.06,1.71,-3.49,7.67,35.78
WKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_yy,-14.58,330.08,159.66,,,,165.50,277.63,43.40,-20.33,-74.17,-68.21,27.21,-100.00,386.91,311.38,64.15,,72.95,34.18,64.18,,-44.77,-20.48,-33.07,,-12.24,-17.56,-9.68,1.95,34.44,-1.85,-4.65,-22.09,-24.36,34.00,35.76,45.01,16.97,-12.27,-17.12,-10.66,-9.68,-7.06,-12.87,-17.41,-29.86,-35.22,-32.20
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,,-34.72,52.87,224.08,-17.91,-7.15,-41.95,80.04,-73.39,14.28,132.34,-100.00,,-3.45,-7.29,-100.00,,-25.09,13.43,-100.00,,7.86,-4.52,-1.23,-13.72,1.32,4.61,11.48,13.78,-26.03,1.63,-8.91,10.46,31.04,2.96,-2.70,-10.90,-1.72,-2.74,4.89,-9.92,1.13,-8.82,-0.57,-23.50,-6.60,-4.56
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,17.07,-76.75,-61.49,,,,-62.34,-73.51,-30.27,25.51,287.24,214.61,-21.40,,-79.46,-75.69,-39.08,,-42.18,-25.49,-39.10,,81.08,25.77,49.45,,13.95,21.30,10.73,-1.93,-25.61,1.89,4.87,28.36,32.19,-25.38,-26.34,-31.04,-14.50,13.98,20.66,11.93,10.74,7.59,14.77,21.08,42.54,54.40,47.49
CWKGrahamCurrent_sy,122.84,-9.13,-29.47,,,,202.30,-76.78,117.35,-16.99,-55.53,210.02,-36.08,,17.11,-27.25,51.99,,55.97,416.98,163.84,,-2.15,-1.56,-22.83,,-16.59,-75.30,-74.44,-29.84,-18.95,75.68,228.80,35.55,5.33,49.74,-13.43,-51.64,-20.63,21.45,-14.35,59.47,24.92,4.34,10.56,3.16,-10.72,-22.05,9.90
CWKGrahamCurrent_qq,,,,53.17,-34.58,-69.14,21.79,7.72,72.25,-44.46,275.76,-12.49,-56.96,,,3.60,7.85,,,33.51,-11.86,,,-7.27,4.73,1.25,15.89,-1.29,-4.40,-10.33,-12.09,35.20,-1.60,9.76,-9.47,-23.68,-2.87,2.76,12.24,1.74,2.82,-4.67,11.04,-1.14,9.68,0.57,30.72,7.08,4.77
CWKGrahamCurrent_sq,,,,-1.16,-43.47,74.32,210.39,-92.41,429.05,-33.43,66.30,-47.07,9.08,,,-67.12,127.89,,,9.00,16.30,,,9.66,-8.83,-6.21,-11.05,-67.52,-5.67,157.42,2.76,-29.60,76.56,6.13,-20.15,0.08,2.07,-40.71,31.05,53.14,-28.02,10.39,2.66,27.91,-23.73,3.01,-11.15,11.67,7.53
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,77.64,10.10,-54.41,,,,231.83,1096.83,266.53,128.13,-46.89,-61.60,-70.44,-81.76,-85.26,-95.64,-79.07,-76.78,134.68,996.53,361.44,614.96,97.00,41.11,-45.19,-58.16,-69.76,-71.35,-54.84,-62.15,-32.97,7.04,8.93,29.64,-9.06,-60.30,-59.25,-52.25,-55.25,-11.30,-1.23,0.68,48.00,14.67,17.31,40.22,99.29,150.39,131.40
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,,-65.26,215.32,69.69,78.52,25.30,-3.43,5.62,-58.44,-9.41,-25.66,-34.83,-66.42,-73.21,256.93,-27.67,239.31,25.18,50.20,12.07,-6.50,-10.34,-41.66,-14.45,-32.44,-15.04,-8.04,-28.29,19.64,35.67,-6.42,-14.66,-16.07,-40.78,-3.94,,-21.34,17.39,6.96,1.94,15.62,-9.05,9.43,21.84,64.34,14.27,1.14
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-43.70,-9.18,119.38,,,,-69.86,-91.64,-72.72,-56.17,88.26,160.42,238.28,448.18,578.76,2194.75,377.92,330.68,-57.39,-90.88,-78.33,-86.02,-49.25,-29.12,82.45,139.01,230.71,249.07,121.44,164.27,49.20,-6.57,-8.22,-22.87,9.98,151.81,145.41,109.34,123.33,12.79,1.33,-0.65,-32.39,-12.85,-14.85,-28.69,-49.82,-60.05,-56.76
CPCurrent_sy,-5.50,-21.32,43.07,,,,51.71,-61.38,-36.72,-12.50,-22.25,21.37,12.25,3.22,-0.42,29.35,11.86,62.75,-16.27,100.04,73.31,31.75,-7.92,-3.45,-7.81,-5.62,-31.53,-16.21,-17.63,-20.36,17.35,11.40,11.18,16.66,0.27,-14.47,-21.00,-30.96,-25.31,-22.18,-9.01,-2.73,7.76,6.94,6.33,-1.41,-6.95,6.82,3.03
CPCurrent_qq,,,,187.82,-68.29,-41.06,-43.98,-20.20,3.56,-5.32,140.59,10.39,34.53,53.44,197.90,273.19,-71.98,38.27,-70.53,-20.13,-33.41,-10.78,6.95,11.55,71.40,16.88,47.98,17.74,8.73,39.49,-16.45,-26.27,6.81,17.23,19.12,68.82,4.10,,27.08,-14.74,-6.48,-1.95,-13.52,9.91,-8.63,-17.89,-39.15,-12.49,-1.10
CPCurrent_sq,,,,-24.64,-11.18,-26.55,208.58,-80.82,45.54,1.56,174.20,-70.05,34.60,-6.61,164.55,-61.10,16.40,35.87,36.10,-7.08,0.85,3.29,-4.88,-2.57,-3.70,5.75,-30.99,19.23,-5.33,2.25,1.68,13.19,-5.52,7.28,-12.61,-3.44,-12.73,,-5.45,0.61,2.04,0.22,4.73,-0.16,1.46,-7.08,-1.15,14.63,-2.15
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,112.82,3820.00,-101.28,,,,32127.50,1828.32,52.41,71.43,-90.78,-104.02,-122.60,-70.79,770.11,1866.09,289.47,63.49,56.77,-84.78,71.54,-154.74,-285.16,-827.27,-284.17,-236.34,90.44,55.90,83.90,110.53,437.88,85.45,90.66,-673.75,-237.59,157.20,158.84,132.53,104.37,-1035.25,-3833.74,-268.09,-625.22,43.97,47.65,-28.27,-34.20,-141.60,-39.36
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,,-1992.50,1167.14,-16.96,72.72,12.92,-5.90,-6.60,-90.71,-149.20,-429.60,220.70,176.68,-0.15,-43.18,4.15,165.32,-90.30,540.27,-133.24,-797.38,61.92,-62.14,39.30,74.50,-75.73,40.82,139.70,718.44,-107.57,62.00,-2337.91,-96.27,103.15,-60.91,1247.85,-73.65,-773.58,-56.05,39.32,17.66,28.15,-45.81,-48.68,13.85,-29.36,15.89
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,-97.45,,,,,,,-34.39,-41.67,984.36,,,242.39,-88.50,,,-38.84,-36.21,556.79,-41.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_sy,,-80.95,,,,,,,145.51,-17.12,-26.83,,,31.90,1.61,,,139.13,21.48,52.15,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_qq,,,,,,20.43,-42.10,-11.43,6.26,7.06,976.24,,,,-63.86,0.13,76.02,-3.99,-62.31,931.07,-84.38,,,,,,,,,,-87.78,,,,,,155.88,-92.58,279.50,,,,,,,,,,
CZCurrent_sq,,,,,,-11.46,182.48,-45.13,78.89,-70.11,149.41,,,,92.14,-34.77,-6.77,104.66,-2.39,-18.31,-33.76,,,,,,,,,,4.02,,,,,,41.48,-10.24,14.07,,,,,,,,,,
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,118.57,3646.15,-95.46,,,,-2292.66,-491.64,-6782.52,-949.22,55.17,28.66,143.07,201.85,946.38,597.68,169.28,14.54,47.71,-73.85,57.34,-122.69,-263.25,-427.93,-270.46,-536.58,87.29,41.72,59.67,68.88,256.18,24.27,91.22,-91.24,-334.68,106.36,179.39,139.78,104.42,-1393.00,-1157.90,-216.51,-487.41,57.08,37.17,-59.83,-51.66,-174.61,23.76
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,,-498.87,85.41,-643.69,-406.66,-7.63,-69.72,-13.37,78.35,-71.26,202.45,168.13,79.90,0.71,-44.57,14.05,132.01,-82.17,233.55,-116.44,-1569.58,64.19,-73.38,38.59,66.66,-64.18,-19.98,52.62,267.34,-179.60,86.08,-931.63,-105.35,102.16,73.67,416.94,-77.19,-731.46,-42.09,43.07,24.16,30.05,-108.03,-44.82,28.03,-26.66,42.24
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,-97.33,2099.36,,,,,,,,,,,,,,-62.86,-12.69,-32.29,282.41,-36.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_sy,,-85.00,43.57,,,,,,,,,,,,,,3.59,114.85,39.45,70.77,75.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_qq,,,,,,,,,,,,,,-62.70,-44.42,-0.69,80.40,-12.32,-56.90,460.91,-70.02,,,,,,,,,,,,,,,,-42.36,-80.67,338.36,,,,,,,,,,
CZOCurrent_sq,,,,,,,,,,,,,,-10.57,93.77,-35.65,-7.11,85.49,25.76,-21.19,-4.71,,,,,,,,,,,,,,,,-8.66,-0.72,37.74,,,,,,,,,,
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-4.04,-27.31,-80.67,,,,-1301.12,-188.44,240.58,54.45,168.41,635.73,78.87,211.44,-22.52,-11.48,-7.79,,-70.88,-47.67,-11.94,,262.47,57.20,-7.86,-30.94,-23.06,7.61,8.89,-13.90,-6.32,-18.68,-0.25,3.58,-49.59,-103.33,-126.60,-106.69,-75.74,858.02,195.28,518.59,200.63,75.67,-31.66,129.09,156.88,128.23,368.62
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,,58.25,-28.33,-1493.26,23.99,88.35,376.00,-286.34,214.16,-8.76,-7.85,16.09,-20.63,4.25,-4.01,25.90,-76.89,87.34,61.54,42.97,-16.22,-18.75,-5.31,7.15,-6.66,13.63,-4.19,-15.28,1.56,-1.36,17.53,-12.02,-50.58,-106.51,-839.62,77.86,279.14,103.42,18.11,-2.74,28.66,18.86,-54.06,226.06,44.27,5.61,-5.67
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-45.98,-33.97,-57.59,,,,-461.92,-107.39,-7.06,80.03,228.81,1495.73,504.88,710.87,425.82,1931.40,340.71,330.68,-87.59,-95.23,-80.92,-86.02,83.95,11.42,68.12,65.05,154.45,275.61,141.13,127.55,39.76,-24.01,-8.45,-20.11,-44.56,-108.38,-165.26,-114.01,-45.82,955.03,196.53,515.90,103.20,53.05,-41.80,63.37,28.92,-8.82,102.64
EVPCurrent_sy,-16.39,-23.54,37.23,,,,60.20,-74.95,-3.06,29.75,-25.57,140.85,14.84,-1.94,-3.36,60.29,29.59,62.02,-11.95,1.55,23.74,32.35,5.28,9.66,-10.11,12.32,-2.64,-3.95,-3.12,6.47,-6.41,-6.74,-13.92,-19.48,-25.31,-33.03,-26.22,-30.59,-4.28,21.08,9.90,18.60,5.80,-3.00,1.82,-1.43,12.99,25.94,10.09
EVPCurrent_qq,,,,355.48,-77.27,-921.06,57.42,90.71,386.03,-276.39,374.69,0.71,23.96,78.14,136.45,289.07,-73.11,74.09,-93.19,49.62,7.56,27.57,-10.40,-9.37,62.30,25.24,38.12,33.78,4.20,18.19,-15.16,-27.26,25.53,3.14,-41.13,-110.99,-877.89,77.86,327.69,73.47,10.40,-4.62,11.24,30.66,-58.02,167.72,-12.21,-7.59,-6.69
EVPCurrent_sq,,,,5.18,-34.20,-48.59,350.20,-83.56,154.67,-31.18,158.24,-46.79,21.43,-41.23,154.49,-11.73,-1.83,-26.53,38.31,1.80,19.61,-21.41,10.03,6.03,-1.95,-1.80,-4.63,4.60,-1.09,7.91,-16.17,4.23,-8.70,0.94,-22.24,-6.55,0.59,-5.04,7.23,18.21,-8.70,2.47,-4.34,8.38,-4.16,-0.79,9.65,20.80,-16.22
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,616.69,-98.06,325.31,,,,-45.19,114.94,95.04,-95.66,-252.56,-851.00,515.31,9.42,109.16,117.79,-65.76,-12.69,-80.28,100.12,-44.03,-540.77,-321.99,-147.94,-154.06,89.15,-505.35,-84.63,-169.98,-176.73,159.98,-7.40,-1034.93,45.84,-121.48,47.73,66.46,83.18,649.03,41.32,91.00,-259.30,-177.59,-309.07,-8.81,-43.33,-69.44,16.89,-514.61
EVEBITCurrent_sy,1163.38,-84.88,56.69,,,,94.40,-0.02,89.02,-41.25,-24.35,-42.29,-52.76,-45.22,-39.53,-36.74,-73.47,2.26,-27.84,36.52,236.95,16.53,6.00,67.66,-2.82,100.26,50.07,0.85,35.39,4.41,4.72,-1.28,-8.88,-18.85,-22.87,-37.22,-0.12,-8.21,-15.52,-12.29,-13.65,-19.16,-7.01,50.34,7.99,41.31,37.25,26.38,12.94
EVEBITCurrent_qq,,,,-139.72,-389.57,287.99,-85.01,-89.18,-262.65,264.36,-627.22,46.72,189.95,-56.70,-55.88,3.52,73.17,10.40,-90.04,950.75,-51.57,-969.43,94.98,-126.90,45.38,-74.46,-179.99,30.79,20.13,-78.82,160.68,-223.93,-743.93,91.47,75.94,-201.63,-441.53,95.72,885.25,-132.24,16.94,-70.90,-69.58,-69.94,77.91,-125.10,-100.48,16.64,-63.38
EVEBITCurrent_sq,,,,9.61,-22.69,41.98,61.58,-43.63,46.16,-55.87,108.04,-57.00,19.65,-48.83,129.66,-55.01,-49.82,97.23,62.06,-14.89,23.86,-31.79,47.42,34.62,-28.21,40.56,10.47,-9.53,-3.62,8.40,10.80,-14.72,-11.03,-3.47,5.30,-30.58,41.53,-11.28,-3.09,-27.92,39.33,-16.93,11.47,16.53,0.09,8.70,8.27,7.30,-10.56
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,165.06,-92.14,64.23,,,,91.89,113.09,-108.80,-97.90,-284.11,-927.07,360.62,-16.68,106.29,113.40,-46.70,17.07,-80.28,90.71,-49.47,-545.40,-321.99,-149.31,-154.06,90.61,-505.35,-84.92,-169.98,-21.08,157.70,-10.90,-1661.85,-298.32,-122.32,57.24,78.40,94.82,525.56,28.42,90.70,-275.59,-200.11,-296.80,-7.56,-38.53,-69.44,16.91,-504.38
EVEBITDACurrent_sy,144.21,-28.01,51.83,,,,92.58,5.22,71.57,-45.86,-27.96,-44.69,-57.48,101.63,-20.02,29.55,-38.76,-43.05,-32.29,47.56,50.18,0.73,23.94,-12.97,88.48,73.50,-4.60,29.78,-7.95,18.63,0.44,-24.73,-34.70,-42.31,-5.07,-8.05,5.97,7.92,-9.18,-8.04,24.07,-3.59,-1.83,8.24,-29.74,-3.39,19.18,13.38,21.77
EVEBITDACurrent_qq,,,,-261.84,323.03,579.80,-92.18,-88.96,-249.95,262.50,-784.26,50.40,147.25,-48.05,-48.33,5.67,87.89,14.11,-91.30,922.16,-50.22,-1105.81,95.66,-127.06,45.42,-74.71,-179.58,30.64,20.32,21.65,233.23,-233.31,-1165.96,82.29,92.53,-155.34,-539.70,95.76,714.00,-142.95,16.88,-71.34,-63.65,-70.24,77.47,-120.68,-100.17,16.51,-63.89
EVEBITDACurrent_sq,,,,-3.65,5.39,0.21,89.24,-47.36,71.85,-68.38,151.82,-59.58,32.12,49.95,-0.11,-34.53,-37.54,39.44,18.76,42.67,-36.43,-6.47,46.12,0.18,37.66,-13.90,-19.66,36.29,-2.36,10.96,-31.98,2.14,-15.30,-1.96,11.92,-1.06,-2.39,-0.16,-5.81,0.19,31.69,-22.41,-4.10,10.47,-14.52,6.68,18.31,5.09,-8.19
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,112.24,1316.74,-100.27,,,,6800.00,757.59,-8.99,-19.85,-79.28,-108.35,-140.47,,771.61,1808.13,298.90,,18.57,-85.25,39.43,,-431.73,-1024.84,-373.59,,89.42,48.41,82.17,110.46,364.49,84.99,90.45,-795.79,-275.80,146.85,150.00,126.79,104.60,-1308.65,-5100.00,-307.12,-690.16,38.90,39.02,-55.16,-61.85,-206.25,-64.24
ROE_sy,-80.35,98.89,22.85,,,,16.55,112.34,0.07,205.04,-29.64,19.06,44.27,,15.83,-15.15,-30.32,,16.23,8.68,35.78,,-44.29,-47.91,-43.92,,-17.65,47.06,70.57,80.74,46.85,-15.03,-4.39,-4.58,0.51,44.08,-24.43,-33.01,-11.63,-23.76,13.13,4.82,-24.02,-13.51,-33.52,2.93,22.09,9.16,42.62
ROE_qq,,,,-1217.65,869.64,-14.68,-22.57,29.32,6.52,-24.86,-79.98,-152.12,-416.26,,,2.14,-39.89,,,-87.29,468.06,,,64.57,-68.05,38.67,71.03,-72.78,41.92,135.97,632.69,-109.81,63.06,-2521.95,-85.12,102.61,-60.58,1304.88,-68.23,-786.89,-63.09,41.80,9.47,28.89,-62.76,-48.08,5.56,-34.55,12.71
ROE_sq,,,,-64.92,64.18,-39.88,236.62,-36.09,-22.63,83.27,-22.36,8.15,-6.25,,,-20.78,-23.01,,,-25.93,-3.81,,,-30.74,3.57,1.89,12.67,23.69,20.12,7.97,-8.46,-28.43,35.16,7.76,-3.57,2.59,-29.11,-4.47,27.19,-11.49,5.19,-11.48,-7.81,0.76,-19.14,37.05,9.35,-9.91,5.64
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,110.48,1736.82,-100.36,,,,5531.25,653.40,-19.02,10.92,-82.51,-106.93,-135.44,,1147.37,2579.75,377.91,,12.13,-85.81,28.12,,-453.53,-1033.81,-403.54,,89.33,44.92,82.11,110.36,352.99,86.08,90.79,-800.69,-276.64,146.23,145.33,122.85,103.68,-1090.22,-4373.53,-282.62,-698.48,35.13,43.50,-51.23,-43.16,-150.76,-52.01
ROA_sy,-41.82,6.15,71.03,,,,-11.92,13.23,1.53,259.74,-35.47,37.23,-20.85,,31.79,14.64,2.86,,-1.42,-9.31,112.65,,-36.36,-40.83,-62.55,,-3.60,39.85,13.95,73.46,40.03,-16.09,13.10,7.10,-23.05,19.18,1.65,-16.58,-20.95,-20.84,-26.04,-36.39,-14.15,19.67,2.20,54.33,8.14,-24.23,13.11
ROA_qq,,,,-1187.50,812.14,-43.83,5.46,31.19,4.21,-23.06,-83.37,-151.97,-432.91,,,3.32,-40.28,,,-86.92,439.21,,,65.46,-75.27,38.29,71.44,-78.30,43.08,135.75,597.25,-109.81,62.31,-2618.67,-75.77,102.57,-63.04,1270.59,-71.67,-790.15,-59.50,41.43,7.17,25.19,-38.92,-56.76,12.12,-31.03,15.79
ROA_sq,,,,-64.43,38.27,-41.07,203.90,-54.27,23.99,108.79,-45.49,-2.76,-28.49,,,-15.41,-35.84,,,-22.18,50.44,,,-27.64,-4.80,-18.22,71.09,4.99,-22.43,24.49,38.11,-37.09,4.56,17.89,-0.77,-2.57,-10.82,-3.25,-5.96,-2.44,-16.67,-16.80,26.92,35.98,-28.83,25.64,-11.06,-4.73,6.25
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,110.47,3298.89,-90.03,,,,-760.33,50.56,-1777.16,-360.37,15.54,-85.84,245.68,658.36,5842.74,11518.60,1186.98,393.32,-37.07,-97.62,-65.90,-103.17,-182.85,-332.43,-411.01,-1421.63,57.96,-103.42,10.69,17.77,333.02,29.25,91.93,-47.51,-358.11,116.03,294.60,183.28,109.87,-1557.51,-1172.53,-215.73,-361.90,62.59,46.50,-13.98,23.92,-9.70,67.03
OPM_sy,-79.36,130.62,50.59,,,,70.76,25.23,61.69,110.76,-31.76,39.37,58.23,-18.92,5.94,7.36,-43.74,-25.19,-2.71,41.15,66.32,38.12,15.24,-17.14,-43.22,-37.87,-18.06,-12.58,12.42,37.69,-18.11,17.32,42.78,60.20,21.88,30.04,29.17,-0.52,12.23,-31.49,-35.10,-19.46,-14.41,19.25,-7.46,-5.77,-21.15,-24.66,-0.77
