,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKCurrent_yy,8350.67,111.49,301.06,,,,-26.42,-54.21,31.28,30.73,-3.23,-2.13,-0.66,3.69,11.55,11.72,8.36,5.56,3.75,1.85,2.69,0.47,-1.07,-1.47,-3.02,-0.95,2.81,3.80,4.31,6.00,12.29,13.64,16.77,13.35,8.13,7.86,7.97,8.37,-10.30,-9.62,-12.20,-10.99,3.38,2.28,2.02,8.29,7.25,7.04,6.52
WKCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent_qq,,,,63.69,-64.37,0.91,25.02,1.87,2.15,0.49,-7.45,3.03,3.68,4.89,-0.44,3.19,0.56,2.17,-2.15,1.31,1.39,-0.04,-3.65,0.90,-0.20,2.09,0.01,1.87,0.29,3.75,5.94,3.10,3.04,0.71,1.06,2.84,3.15,1.08,-16.35,3.63,0.20,2.48,-2.85,2.52,-0.06,8.79,-3.79,2.32,-0.54
WKCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent_yy,-98.82,-52.71,-75.07,,,,35.90,118.41,-23.83,-23.51,3.34,2.18,0.67,-3.56,-10.35,-10.49,-7.72,-5.26,-3.60,-1.82,-2.63,-0.47,1.07,1.48,3.11,0.95,-2.73,-3.67,-4.14,-5.66,-10.95,-12.00,-14.35,-11.78,-7.51,-7.29,-7.39,-7.71,11.47,10.64,13.90,12.34,-3.27,-2.22,-1.98,-7.66,-6.75,-6.58,-6.12
CWKCurrent_sy,-23.10,0.01,-51.03,,,,2.53,7.42,8.66,-23.51,42.48,-21.70,-1.26,-3.56,0.69,1.53,7.28,-5.26,-0.48,3.00,17.45,48.92,-3.16,14.67,-5.51,-5.15,-6.24,-14.09,-23.57,-12.86,-13.45,-6.38,3.72,4.56,2.36,5.39,11.08,11.67,-3.58,-6.07,-8.41,-9.32,-5.02,-5.30,-5.05,-3.40,4.09,3.00,5.95
CWKCurrent_qq,,,,-38.92,180.69,-0.90,-20.02,-1.83,-2.10,-0.49,8.05,-2.94,-3.55,-4.67,0.44,-3.09,-0.56,-2.13,2.20,-1.29,-1.38,0.04,3.78,-0.89,0.21,-2.06,,-1.85,-0.28,-3.61,-5.61,-3.00,-2.95,-0.71,-1.04,-2.78,-3.05,-1.06,19.54,-3.50,-0.20,-2.42,2.93,-2.45,0.05,-8.07,3.94,-2.28,0.54
CWKCurrent_sq,,,,39.04,-21.51,7.35,-12.49,45.69,-20.61,-24.43,63.01,-19.93,0.11,-26.19,70.19,-19.26,5.78,-34.82,78.79,-16.45,20.62,-17.35,16.26,-1.06,-0.60,-17.04,,-9.35,-11.57,-5.42,14.15,-1.94,-2.03,-4.66,11.75,0.97,3.26,-4.15,-3.51,-1.65,0.69,-5.11,1.08,-1.94,0.96,-3.46,8.91,-2.96,3.84
WKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_yy,-5606.54,37.50,251.68,,,,-354.09,-558.98,-1108.65,-3.78,-1.60,-13.47,-9.89,1.39,22.84,35.87,29.05,26.91,19.95,10.31,13.81,-10.51,-15.59,-35.78,-45.41,-13.52,3.11,9.52,15.12,17.70,17.90,9.36,15.77,7.84,1.23,26.02,8.88,11.20,17.53,26.20,44.35,36.97,55.55,29.00,-2.38,23.01,-19.75,-14.65,-16.74
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,,-48.00,-58.13,-1038.73,-24.34,6.08,7.99,3.41,-21.74,-4.89,10.89,13.33,4.74,12.82,1.41,10.72,-4.32,2.32,5.26,-14.47,-9.12,-14.73,-1.46,10.64,6.86,-7.14,4.82,13.35,7.08,-18.28,11.54,5.20,0.42,11.42,-8.96,7.61,7.52,20.73,17.84,-4.63,34.78,-26.62,-18.48,21.31,-1.45,-21.22,-20.63
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,,92.33,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,,114.03,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,8638.29,150.36,133.90,,,,-39.68,-43.92,84.33,92.03,28.20,12.23,0.37,-5.28,0.66,2.05,5.02,7.32,8.64,12.19,11.67,7.74,4.21,1.29,-0.38,1.35,1.72,2.22,6.12,6.00,6.35,5.73,1.70,-1.65,-0.85,-0.95,0.99,2.31,1.13,2.11,0.41,3.07,3.03,3.47,5.27,9.34,10.64,10.08,11.47
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,,21.17,-66.41,3.08,43.76,12.65,10.42,7.39,-4.02,-1.38,-1.25,1.34,1.99,-0.02,1.62,3.56,3.25,3.25,1.15,-0.09,-0.13,0.36,-0.52,1.65,0.23,0.85,3.28,1.54,0.56,0.26,-0.65,-1.81,1.37,0.16,1.29,-0.52,0.21,1.12,-0.39,2.11,0.17,1.56,1.35,6.05,1.36,1.04,2.64
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-98.86,-60.06,-57.24,,,,65.77,78.36,-45.74,-47.94,-21.99,-10.91,-0.36,5.58,-0.65,-2.01,-4.81,-6.81,-7.98,-10.86,-10.45,-7.18,-4.02,-1.29,0.42,-1.31,-1.68,-2.15,-5.81,-5.67,-5.97,-5.40,-1.68,1.65,0.86,0.91,-0.95,-2.27,-1.15,-2.05,-0.41,-2.97,-2.93,-3.32,-5.04,-8.52,-9.63,-9.19,-10.28
CPCurrent_sy,-6.43,-30.78,-21.12,,,,3.89,35.77,2.14,5.33,19.69,-2.53,-3.05,0.23,15.98,35.24,39.33,27.80,6.29,-16.47,-26.75,-30.47,-29.17,-33.51,-22.64,-14.55,-19.34,-1.37,-8.19,-11.01,-9.40,-17.33,-14.18,-9.67,-3.78,9.64,13.14,-1.86,-0.65,-9.84,-16.45,-6.97,-11.09,-12.63,-7.45,-6.99,-12.79,-9.73,2.43
CPCurrent_qq,,,,-17.49,197.70,-2.97,-30.45,-11.22,-9.44,-6.90,4.21,1.39,1.29,-1.35,-1.94,,-1.60,-3.43,-3.16,-3.13,-1.15,0.09,0.14,-0.37,0.56,-1.63,-0.24,-0.85,-3.20,-1.48,-0.55,-0.25,0.61,1.86,-1.33,-0.20,-1.25,0.51,-0.20,-1.11,0.41,-2.09,-0.16,-1.51,-1.37,-5.68,-1.36,-1.04,-2.56
CPCurrent_sq,,,,-7.31,30.89,-3.48,-11.28,21.13,-1.53,-0.46,0.82,-1.36,-2.05,2.90,16.66,,0.91,-5.61,-2.98,-9.61,-11.51,-10.41,-1.16,-15.14,2.95,-1.04,-6.70,3.76,-4.17,-4.08,-5.01,-5.32,-0.52,0.96,1.19,7.89,2.65,-12.42,2.43,-2.09,-4.88,-2.48,-2.11,-3.79,0.76,-2.00,-8.21,-0.41,14.33
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,363.85,60.08,47.86,,,,-56.36,-60.86,84.61,115.72,-182.24,-204.69,-173.66,-103.27,277.97,289.89,254.88,2736.19,-57.37,-92.39,-62.27,-116.58,-463.29,-1442.51,-590.45,-1117.86,126.84,124.21,121.71,142.18,54.58,137.97,246.40,112.68,67.22,40.75,18.77,17.61,-185.10,-181.67,-182.76,-172.74,246.65,247.62,216.57,239.63,-10.33,-28.54,-34.28
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,,17.02,-76.63,-22.57,106.11,4.95,10.21,-9.52,-178.58,-33.60,22.45,95.98,4378.10,42.54,-36.75,-31.65,-30.82,-74.57,213.76,-130.04,-1415.69,6.02,-14.62,25.41,133.40,-15.21,2.78,44.93,22.39,30.53,49.62,-11.02,-3.77,9.86,26.25,-11.89,-169.63,-5.43,-27.94,22.56,240.40,6.13,1.03,-7.25,-9.83,-15.42,-7.09
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,-37.54,-32.36,,,,129.14,155.48,-45.84,-53.66,,,,,,,,,134.59,1215.15,165.16,,,,,,,,,,-35.32,-57.97,-71.13,-52.98,-40.19,-28.95,-15.81,-14.97,,,,,,,,,11.53,39.93,52.16
CZCurrent_sy,,-74.56,39.99,,,,34.10,-53.03,-37.80,-20.12,,,,,,,,,145.03,128.84,2.09,,,,,,,,,,-29.84,-17.92,-59.72,-50.87,-42.99,-48.70,29.69,164.38,,,,,,,,,41.34,47.04,88.14
CZCurrent_qq,,,,-14.55,327.95,29.17,-51.49,-4.72,-9.27,10.52,,,,,,-29.85,58.08,46.33,44.56,293.28,-68.13,,,,,,,17.90,-2.70,-31.00,-18.29,-23.38,-33.16,12.38,3.92,-8.98,-20.80,13.50,,,,,,-5.78,-1.02,7.82,10.91,18.22,7.63
CZCurrent_sq,,,,110.96,12.07,-20.58,-28.58,-26.10,48.39,2.00,,,,,,62.25,43.15,34.01,-21.27,51.52,-36.13,,,,,,,-10.55,3.70,-14.99,-11.03,4.64,-49.10,3.68,3.24,-5.83,28.66,111.34,,,,,,-1.14,-0.50,19.12,20.62,2.85,27.31
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,393.47,97.29,27.13,,,,-38.26,-45.55,17.58,45.24,12.56,56.04,101.67,116.49,76.54,-15.89,-39.85,-59.09,-62.50,-61.75,-55.29,-34.39,32.87,79.33,50.25,54.09,-8.43,5.38,68.97,65.18,68.80,64.59,42.02,11.21,25.58,16.89,16.26,17.88,-2.91,-8.82,-26.55,-3.08,17.33,21.89,38.55,17.33,-2.90,-15.33,-23.29
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,,25.31,-58.53,-14.03,38.18,10.52,-10.44,6.20,7.09,53.20,15.75,14.00,-12.68,-27.01,-17.22,-22.47,-19.95,-25.55,-3.25,13.79,62.10,0.49,-18.94,16.69,-3.67,15.66,29.97,14.08,-1.57,12.77,12.15,-10.67,11.15,4.97,11.55,-9.42,-8.46,-1.42,-10.14,19.52,10.82,2.41,2.14,1.21,-8.29,-10.70,-7.46
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,-49.31,-21.35,,,,61.99,83.65,-14.95,-31.15,-11.17,-35.91,-50.42,-53.80,-43.35,18.89,66.26,144.46,166.71,161.42,123.70,52.43,-24.74,-44.24,-33.46,-35.11,9.21,-5.10,-40.82,-39.47,-40.76,-39.24,-29.58,-10.08,-20.37,-14.45,-13.99,-15.17,3.00,9.68,36.15,3.17,-14.77,-17.97,-27.83,-14.76,2.99,18.11,30.38
CZOCurrent_sy,,-18.45,167.29,,,,-62.27,16.83,45.93,59.27,17.98,-35.07,-63.89,-56.45,-33.95,1.84,97.32,204.18,84.58,68.06,-3.13,-43.83,-42.69,-43.93,-24.08,-21.87,1.30,-2.25,-36.70,-38.58,-28.72,-34.71,-20.75,-12.10,-20.97,-26.62,-8.31,4.47,33.59,52.01,21.50,7.55,-14.28,-16.79,-4.81,-2.05,18.86,34.55,39.08
CZOCurrent_qq,,,,-20.19,141.11,16.30,-27.62,-9.51,11.66,-5.85,-6.62,-34.72,-13.61,-12.28,14.51,37.01,20.81,28.97,24.94,34.29,3.38,-12.12,-38.32,-0.50,23.38,-14.30,3.81,-13.54,-23.06,-12.34,1.59,-11.32,-10.83,11.94,-10.03,-4.73,-10.35,10.40,9.24,1.45,11.28,-16.34,-9.76,-2.36,-2.10,-1.19,9.03,11.97,8.08
CZOCurrent_sq,,,,-55.11,12.37,-25.34,0.19,38.98,40.36,-18.51,-25.78,-23.51,-21.96,-1.70,12.55,17.94,51.22,51.54,-31.70,7.38,-12.85,-12.13,-30.31,5.05,18.01,-9.56,-9.65,1.37,-23.58,-12.25,4.85,-7.14,-7.24,-2.67,-5.74,-13.78,15.91,10.90,20.54,-1.89,-7.35,-1.84,-3.93,-4.76,5.99,1.01,16.57,7.81,9.56
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,0.09,-0.28,48.99,,,,64.46,25.90,80.04,44.39,-5.89,0.87,-4.79,-6.23,-12.37,-13.20,-9.56,-7.88,-11.37,-0.65,-12.42,9.53,6.53,5.43,8.51,-0.92,-4.36,-1.11,-3.45,-5.44,1.83,1.96,6.91,5.44,6.47,-4.82,4.07,4.19,-1.03,2.84,3.10,-8.99,2.17,-2.33,-0.52,5.05,13.00,10.02,-6.80
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,,31.36,-30.63,23.50,46.14,0.56,-0.80,-0.95,-4.75,7.79,-6.38,-2.45,-10.99,6.77,-2.45,-0.64,-14.36,19.68,-14.01,24.27,-16.70,18.44,-11.50,13.47,-19.59,22.46,-13.59,11.13,-13.41,22.62,-9.40,9.61,-12.56,9.62,-0.94,9.74,-16.94,13.91,-0.69,-3.13,-6.76,8.88,1.15,2.30,0.30,6.01,-14.32
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-98.86,-60.17,-36.29,,,,172.64,124.52,-2.32,-24.80,-26.59,-10.12,-5.14,-1.01,-12.94,-14.95,-13.88,-14.17,-18.44,-11.45,-21.59,1.66,2.25,4.10,8.94,-2.25,-5.97,-3.26,-9.02,-10.78,-4.27,-3.56,5.10,7.19,7.40,-3.91,3.07,1.86,-2.15,0.72,2.67,-11.71,-0.83,-5.61,-5.51,-3.91,2.14,-0.05,-16.41
EVPCurrent_sy,2.84,-26.21,-14.57,,,,7.49,20.63,24.04,-13.72,21.35,8.55,17.37,0.23,14.14,14.81,10.20,27.80,10.92,-12.56,-28.97,-30.47,-45.49,-28.18,-9.04,0.09,12.35,-0.44,-7.95,-7.97,-19.05,-18.97,-15.17,-8.83,16.81,14.32,8.89,1.59,-10.67,-9.25,12.78,10.84,2.94,8.85,-0.48,1.62,-1.81,4.93,-0.21
EVPCurrent_qq,,,,8.40,106.50,19.82,1.66,-10.74,-10.16,-7.76,-0.76,9.30,-5.19,-3.74,-12.72,6.78,-4.00,-4.06,-17.06,15.92,-14.99,24.38,-16.58,18.02,-11.04,11.61,-19.76,21.43,-16.34,9.46,-13.91,22.33,-8.83,11.63,-13.74,9.45,-2.20,10.31,-17.13,12.66,-0.30,-5.14,-6.92,7.23,-0.19,-3.54,-1.06,4.93,-16.53
EVPCurrent_sq,,,,0.33,-6.01,32.86,-14.21,12.59,-3.35,-7.58,20.66,0.71,4.51,-21.08,37.41,1.30,0.31,-8.47,19.26,-20.14,-18.52,-10.41,-6.51,5.23,3.19,-1.41,4.94,-6.75,-4.59,-1.43,-7.70,-6.66,-0.12,5.94,18.26,-8.64,-4.87,-1.15,3.98,-7.19,18.22,-2.85,-3.43,-1.86,8.09,-0.80,-6.69,4.87,2.80
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,134.10,-49.45,17.18,,,,166.41,131.22,53.13,-0.59,-16.40,-35.35,-52.79,-56.68,-50.36,3.20,50.37,125.20,136.39,159.71,95.91,66.95,-19.82,-41.21,-27.80,-35.70,4.45,-6.15,-42.86,-42.76,-39.68,-38.05,-24.72,-5.19,-15.22,-18.57,-10.49,-11.61,1.94,12.80,40.37,-6.10,-12.92,-19.88,-28.20,-10.46,16.38,29.94,21.51
EVEBITCurrent_sy,35.74,-59.91,551.83,,,,-53.74,26.67,57.17,38.30,14.17,-22.46,-64.76,-52.27,-48.88,-17.26,58.74,117.91,102.11,76.76,46.64,-27.69,-41.77,-19.67,-23.87,-9.72,11.59,-14.88,-29.91,-18.22,-22.26,-19.20,-24.72,-17.12,-20.73,-18.57,4.64,43.21,3.31,1.32,1.06,-37.80,-6.56,-8.83,-6.22,3.90,14.47,49.30,53.32
EVEBITCurrent_qq,,,,4.84,67.26,43.64,5.77,-9.01,10.77,-6.75,-11.05,-29.63,-19.12,-14.43,1.93,46.29,17.85,28.15,7.00,60.72,-11.10,9.21,-48.62,17.84,9.19,-2.75,-16.52,5.88,-33.52,-2.58,-12.03,8.74,-19.21,22.69,-21.33,4.43,-11.20,21.16,-9.27,15.55,10.51,-18.95,-15.86,6.32,-0.97,1.08,9.36,18.70,-7.40
EVEBITCurrent_sq,,,,-62.23,23.81,-12.72,13.36,3.41,53.62,-23.20,-6.42,-29.77,-30.19,4.02,0.23,13.69,33.93,42.79,-7.04,-0.57,11.11,-29.59,-25.14,37.16,5.30,-16.51,-7.46,4.62,-13.29,-2.58,-12.03,8.74,-19.21,7.25,-15.86,11.69,3.82,46.77,-39.30,9.55,3.55,-9.66,-8.82,6.89,6.51,0.10,0.45,39.41,9.38
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,120.57,-54.60,-1.60,,,,163.44,121.73,17.66,-19.29,-24.91,-28.11,-37.31,-38.16,-35.74,-3.84,22.27,54.03,50.91,57.00,25.51,31.85,-3.67,-14.54,-6.61,-17.08,-2.81,-7.18,-25.55,-27.25,-21.68,-21.17,-13.36,-2.41,-8.00,-14.59,-6.05,-6.99,-3.74,3.42,16.71,-10.28,-5.48,-10.31,-12.65,-1.40,15.66,21.05,5.37
EVEBITDACurrent_sy,55.11,-13.71,27.90,,,,9.30,10.85,27.53,16.15,-6.14,-28.95,-42.06,-26.22,-23.56,9.94,51.03,79.19,56.76,64.63,13.19,-22.51,-24.22,-29.68,-10.25,-14.01,-8.95,-7.18,-28.76,-14.33,-17.05,-21.17,-14.84,-2.41,16.57,-14.59,-7.90,-6.99,-3.63,5.69,16.52,-10.53,-19.11,-2.67,0.09,19.29,14.98,19.67,18.50
EVEBITDACurrent_qq,,,,6.68,85.47,32.90,0.18,-10.21,-1.58,-8.84,-6.79,-14.04,-14.17,-10.08,-3.15,28.64,9.13,13.28,-5.11,33.83,-12.75,19.00,-30.67,18.73,-4.66,5.67,-18.75,13.40,-23.53,3.26,-12.53,14.14,-15.96,16.32,-17.54,5.96,-7.56,15.15,-14.65,13.84,4.32,-11.48,-10.09,8.03,1.60,-0.08,5.46,13.07,-11.56
EVEBITDACurrent_sq,,,,0.28,-8.59,-8.32,30.05,1.70,5.17,-16.50,5.10,-23.02,-14.23,6.33,8.89,10.72,17.82,26.15,-4.74,16.27,-18.99,-13.63,-6.84,7.89,3.39,-17.26,-1.36,10.00,-20.65,-0.49,-4.49,4.53,-14.28,14.03,14.08,-23.41,-7.56,15.15,18.22,-16.01,1.90,-11.57,6.87,1.07,4.79,5.39,3.00,5.19,3.77
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,103.11,-24.30,-63.13,,,,-40.67,-14.55,40.62,64.97,-184.92,-207.01,-174.25,-103.22,259.64,269.94,242.81,2544.00,-58.94,-92.57,-63.24,-116.53,-467.36,-1469.44,-605.36,-1128.71,126.09,123.33,120.79,139.81,37.68,109.28,196.88,87.45,54.74,30.47,10.02,8.53,-194.90,-190.45,-194.28,-181.79,241.82,244.25,214.26,228.83,-16.34,-33.20,-38.24
ROE_sy,26.52,102.79,-19.64,,,,-4.96,-106.64,-1.18,64.97,-82.22,1053.85,12.53,-103.22,607.97,93.95,-6.39,2544.00,-54.15,-51.56,17.06,-26.68,64.06,52.50,3.00,56.47,21.50,3.19,27.10,22.82,-14.56,31.27,41.43,7.55,19.33,30.47,-36.12,-54.54,-31.14,-13.27,37.34,178.62,90.51,49.08,29.31,-17.01,-34.70,-40.89,-40.03
ROE_qq,,,,-28.52,-34.44,-23.16,64.76,2.96,7.88,-9.86,-184.81,-29.74,25.15,96.09,4308.00,38.12,-37.10,-33.15,-29.30,-75.00,211.11,-130.06,-1471.29,6.81,-14.81,26.91,133.36,-16.67,2.32,39.94,15.38,26.67,45.15,-11.64,-4.75,6.80,22.40,-12.84,-183.28,-1.79,-27.58,24.38,244.40,3.54,1.06,-14.73,-6.23,-17.32,-6.58
ROE_sq,,,,-28.11,-20.87,1.40,64.76,-105.03,1276.92,69.28,-82.24,169.57,38.84,-104.84,4008.00,-26.15,-32.99,26.37,-26.68,-21.99,61.95,-20.85,64.06,-27.48,9.38,20.24,27.39,-38.41,34.73,16.19,-11.38,-5.37,45.15,-11.64,-1.67,3.46,-28.93,-37.12,48.93,30.30,12.55,27.57,1.83,1.97,-2.38,-18.12,-19.88,-7.69,-0.97
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,102.65,49.94,-49.32,,,,-54.12,-46.96,-9.62,88.54,-186.08,-204.86,-175.16,-103.38,284.68,302.32,257.94,2620.00,-59.22,-92.96,-63.04,-115.87,-438.42,-1369.77,-565.44,-1072.50,126.21,124.18,121.48,142.22,50.32,128.03,224.26,103.54,63.98,41.20,15.42,14.14,-189.41,-186.59,-192.93,-180.43,262.72,249.73,214.80,228.65,-22.20,-38.11,-42.54
ROA_sy,10.94,68.39,7.34,,,,-52.73,-106.67,-42.35,88.54,-68.86,1106.52,83.09,-103.38,625.88,138.01,10.19,2620.00,-57.86,-61.62,-9.25,-7.34,33.85,36.64,-5.73,51.18,-1.44,6.23,32.77,28.61,20.12,-1.95,12.21,-11.23,-10.44,41.20,-31.07,-46.03,-3.66,-0.94,56.09,149.66,61.74,37.53,18.76,-13.90,-38.96,-44.39,-47.65
ROA_qq,,,,-8.74,-36.83,-54.23,73.89,5.49,7.64,-4.52,-179.39,-28.51,22.85,95.71,4440.00,40.78,-39.77,-31.52,-29.76,-75.71,216.28,-129.41,-1397.50,8.85,-15.93,25.91,133.48,-15.92,3.03,45.59,19.19,27.54,46.51,-8.62,-3.97,9.82,19.76,-9.63,-175.22,-6.36,-28.53,21.78,252.16,-2.13,-1.45,-12.34,-7.98,-22.15,-8.50
ROA_sq,,,,-40.26,-13.77,-47.23,73.89,-108.42,845.65,72.59,-71.28,172.35,35.64,-103.18,6270.00,-10.70,-37.21,-27.17,3.17,-18.65,48.46,-25.64,49.04,-16.95,2.42,19.26,-2.83,-10.50,28.01,15.52,-9.25,-26.94,46.51,-8.62,-8.44,15.18,-28.47,-28.45,63.45,18.42,12.71,14.44,5.89,0.70,-2.68,-17.04,-24.92,-8.26,-8.39
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,103.35,-21.11,-45.61,,,,2.15,-2.86,-36.08,-24.49,-12.11,39.14,100.66,128.76,75.45,-17.73,-42.76,-61.84,-65.53,-65.81,-60.06,-39.08,27.72,76.71,51.08,51.57,-10.08,3.10,59.52,56.02,58.62,55.64,39.40,13.03,26.63,18.12,15.20,15.29,-3.86,-10.84,-26.77,-5.92,13.84,17.89,31.47,7.16,-12.35,-23.15,-31.08
